order_id,order_date,customer_id,product_id,region_id,quantity,revenue_gross,revenue_net,cogs,gross_margin,order_status,discount_amount
ORD-10235,2022-01-13,C00116,P00104,4,4,16459.24,14813.316000000004,12789.8,2023.5160000000035,Completed,1645.9239999999972
ORD-10236,2022-01-13,C00335,P00066,1,5,17519.8,15767.82,11042.3,4725.52,Completed,1751.9799999999996
ORD-10237,2022-01-13,C00206,P00067,4,3,4346.07,4346.07,3409.83,936.2399999999998,Completed,0.0
ORD-10238,2022-01-13,C00843,P00062,4,4,20495.4,20495.4,16075.12,4420.280000000001,Completed,0.0
ORD-10239,2022-01-14,C00671,P00062,2,1,5123.85,5123.85,4018.78,1105.0700000000002,Completed,0.0
ORD-10240,2022-01-14,C00250,P00048,2,1,5521.84,5521.84,3698.91,1822.9300000000003,Completed,0.0
ORD-10241,2022-01-14,C00485,P00062,1,2,10247.7,9735.315,8037.56,1697.755,Completed,512.3850000000002
ORD-10242,2022-01-14,C00220,P00059,2,4,11579.92,11579.92,8083.76,3496.16,Completed,0.0
ORD-10243,2022-01-14,C00858,P00144,1,3,17690.4,17690.4,14534.88,3155.5200000000004,Completed,0.0
ORD-10244,2022-01-14,C00267,P00062,1,2,10247.7,10247.7,8037.56,2210.1400000000003,Completed,0.0
ORD-10245,2022-01-14,C00955,P00059,2,1,2894.98,2894.98,2020.94,874.04,Completed,0.0
ORD-10246,2022-01-14,C00593,P00138,4,4,4322.52,4106.394,2768.04,1338.3540000000005,Completed,216.1260000000002
ORD-10247,2022-01-14,C00736,P00115,4,2,5329.6,5329.6,3892.3,1437.3000000000002,Completed,0.0
ORD-10248,2022-01-14,C00156,P00061,1,1,1006.84,1006.84,747.45,259.39,Completed,0.0
ORD-10249,2022-01-14,C00975,P00100,2,2,16660.26,15827.246999999998,10810.62,5016.626999999997,Completed,833.0130000000008
ORD-10250,2022-01-14,C00340,P00119,1,4,71559.84,67981.848,44793.48,23188.367999999995,Completed,3577.9919999999984
ORD-10251,2022-01-14,C01094,P00001,1,5,101081.75,101081.75,70098.59999999999,30983.15000000001,Completed,0.0
ORD-10252,2022-01-14,C00690,P00079,3,5,739.5999999999999,702.6199999999999,559.05,143.56999999999994,Completed,36.98000000000002
ORD-10253,2022-01-14,C00455,P00110,4,3,15665.4,15665.4,12945.420000000002,2719.98,Completed,0.0
ORD-10254,2022-01-14,C00893,P00146,3,2,39782.24,37793.128,24942.6,12850.527999999998,Returned,1989.112000000001
ORD-10255,2022-01-14,C00799,P00020,4,4,21030.56,21030.56,17257.88,3772.68,Completed,0.0
ORD-10256,2022-01-15,C00803,P00095,3,5,28693.3,28693.3,21043.55,7649.75,Completed,0.0
ORD-10257,2022-01-15,C00166,P00048,4,5,27609.2,27609.2,18494.55,9114.65,Completed,0.0
ORD-10258,2022-01-15,C00515,P00100,4,3,24990.39,24990.39,16215.93,8774.46,Completed,0.0
ORD-10259,2022-01-15,C00383,P00138,3,3,3241.8900000000003,3241.8900000000003,2076.03,1165.8600000000006,Completed,0.0
ORD-10260,2022-01-15,C01072,P00061,4,3,3020.52,3020.52,2242.3500000000004,778.1699999999996,Completed,0.0
ORD-10261,2022-01-15,C00901,P00110,4,2,10443.6,10443.6,8630.28,1813.32,Completed,0.0
ORD-10262,2022-01-15,C01038,P00132,4,1,22450.79,22450.79,14574.87,7875.92,Returned,0.0
ORD-10263,2022-01-15,C00888,P00146,3,3,59673.36,56689.692,37413.9,19275.792,Completed,2983.667999999998
ORD-10264,2022-01-15,C00571,P00021,1,4,51912.24,51912.24,33130.56,18781.68,Cancelled,0.0
ORD-10265,2022-01-15,C00839,P00150,3,3,22717.62,21581.739,14366.28,7215.458999999997,Completed,1135.8809999999976
ORD-10266,2022-01-15,C00093,P00150,1,2,15145.08,14387.826,9577.52,4810.305999999999,Completed,757.2540000000008
ORD-10267,2022-01-15,C00375,P00148,2,2,5249.48,4987.005999999999,3790.44,1196.5659999999991,Cancelled,262.47400000000016
ORD-10268,2022-01-15,C00643,P00040,4,4,8463.88,6771.103999999999,6412.12,358.98399999999947,Completed,1692.7759999999998
ORD-10269,2022-01-15,C00945,P00013,3,5,7175.05,7175.05,5318.099999999999,1856.9500000000007,Completed,0.0
ORD-10270,2022-01-15,C01174,P00026,1,3,7258.5,7258.5,5475.299999999999,1783.2000000000007,Completed,0.0
ORD-10271,2022-01-15,C01168,P00128,1,4,10421.84,9379.656,8480.76,898.8960000000006,Completed,1042.1839999999993
ORD-10272,2022-01-15,C00944,P00045,2,3,2066.4,1859.76,1434.15,425.6099999999997,Completed,206.6400000000001
ORD-10273,2022-01-15,C00465,P00073,1,3,6806.1900000000005,6806.1900000000005,4510.92,2295.2700000000004,Completed,0.0
ORD-10274,2022-01-15,C00276,P00008,2,5,10972.55,10972.55,7400.900000000001,3571.6500000000005,Completed,0.0
ORD-10275,2022-01-16,C01122,P00042,2,5,28083.85,28083.85,19050.1,9033.750000000004,Completed,0.0
ORD-10276,2022-01-16,C00728,P00034,2,3,21494.94,21494.94,16256.43,5238.509999999998,Completed,0.0
ORD-10277,2022-01-16,C00584,P00084,4,3,2271.93,1817.544,1722.69,94.8539999999998,Completed,454.38599999999974
ORD-10278,2022-01-16,C00904,P00104,3,3,12344.43,12344.43,9592.35,2752.0800000000017,Completed,0.0
ORD-10279,2022-01-16,C00637,P00138,4,4,4322.52,4322.52,2768.04,1554.4800000000005,Completed,0.0
ORD-10280,2022-01-16,C00166,P00026,4,4,9678.0,9678.0,7300.4,2377.6000000000004,Completed,0.0
ORD-10281,2022-01-16,C00011,P00022,4,2,8815.88,7934.291999999999,6958.18,976.1119999999992,Completed,881.5880000000006
ORD-10282,2022-01-16,C01169,P00010,2,3,48528.75,48528.75,36050.04,12478.71,Completed,0.0
ORD-10283,2022-01-16,C00226,P00057,4,2,4124.94,4124.94,2792.3,1332.6399999999994,Completed,0.0
ORD-10284,2022-01-16,C00106,P00018,1,3,51039.15,40831.32,32707.26,8124.059999999998,Completed,10207.830000000002
ORD-10285,2022-01-16,C00040,P00013,1,1,1435.01,1363.2595,1063.62,299.6395,Completed,71.7505000000001
ORD-10286,2022-01-16,C00447,P00082,3,5,1887.7,1793.315,1196.65,596.665,Completed,94.38499999999999
ORD-10287,2022-01-16,C01042,P00071,4,1,10969.23,9872.307,8471.28,1401.027,Completed,1096.9229999999989
ORD-10288,2022-01-17,C00979,P00141,4,5,54072.35,43257.880000000005,39763.2,3494.6800000000003,Completed,10814.469999999994
ORD-10289,2022-01-17,C01096,P00014,2,4,72359.84,57887.872,48606.84,9281.032000000008,Completed,14471.967999999993
ORD-10290,2022-01-17,C00758,P00120,2,4,61428.88,61428.88,47991.96,13436.919999999998,Completed,0.0
ORD-10291,2022-01-17,C00906,P00072,3,1,14728.06,13991.657,11727.75,2263.9069999999992,Completed,736.4030000000002
ORD-10292,2022-01-17,C00308,P00059,3,5,14474.9,13751.155,10104.7,3646.454999999998,Completed,723.744999999999
ORD-10293,2022-01-17,C00639,P00084,4,4,3029.24,3029.24,2296.92,732.3199999999997,Completed,0.0
ORD-10294,2022-01-17,C00911,P00081,4,4,1133.2,1133.2,763.12,370.08,Completed,0.0
ORD-10295,2022-01-17,C00328,P00072,1,2,29456.12,23564.896,23455.5,109.39600000000064,Completed,5891.223999999998
ORD-10296,2022-01-17,C00887,P00013,2,5,7175.05,7175.05,5318.099999999999,1856.9500000000007,Completed,0.0
ORD-10297,2022-01-17,C00238,P00145,4,5,13401.85,12731.757499999998,10048.35,2683.407499999997,Completed,670.0925000000025
ORD-10298,2022-01-18,C00628,P00055,1,1,6429.08,6429.08,4240.25,2188.83,Completed,0.0
ORD-10299,2022-01-18,C00926,P00108,3,5,27767.1,27767.1,20182.6,7584.5,Completed,0.0
ORD-10300,2022-01-18,C01122,P00111,2,1,1620.91,1539.8645,1135.63,404.2344999999998,Completed,81.04550000000017
ORD-10301,2022-01-18,C01017,P00140,4,1,7050.64,6698.108,5006.549999999999,1691.558000000001,Completed,352.53200000000015
ORD-10302,2022-01-18,C01066,P00012,1,1,4482.65,4258.517499999999,3181.25,1077.267499999999,Completed,224.13250000000062
ORD-10303,2022-01-18,C00506,P00095,3,1,5738.66,5738.66,4208.71,1529.9499999999998,Completed,0.0
ORD-10304,2022-01-18,C00493,P00056,2,2,2152.24,2152.24,1768.3200000000002,383.9199999999996,Completed,0.0
ORD-10305,2022-01-18,C01173,P00115,4,3,7994.400000000001,7994.400000000001,5838.450000000001,2155.95,Completed,0.0
ORD-10306,2022-01-18,C00273,P00104,4,3,12344.43,11727.2085,9592.35,2134.8585000000003,Returned,617.2214999999997
ORD-10307,2022-01-18,C00293,P00028,1,2,15337.76,14570.872,10659.42,3911.4519999999993,Completed,766.8880000000008
ORD-10308,2022-01-18,C00308,P00043,3,4,24069.84,19255.872,19317.76,-61.88799999999901,Completed,4813.968000000001
ORD-10309,2022-01-18,C00796,P00083,4,2,12914.6,12914.6,8117.54,4797.06,Completed,0.0
ORD-10310,2022-01-18,C00968,P00040,2,1,2115.97,1692.7759999999998,1603.03,89.74599999999987,Completed,423.19399999999996
ORD-10311,2022-01-18,C00923,P00114,1,4,14171.76,14171.76,9690.92,4480.84,Cancelled,0.0
ORD-10312,2022-01-18,C00802,P00076,1,5,87180.1,87180.1,59526.0,27654.10000000001,Completed,0.0
ORD-10313,2022-01-18,C00916,P00118,1,2,13396.84,10717.472000000002,9140.3,1577.1720000000023,Completed,2679.3679999999986
ORD-10314,2022-01-18,C00464,P00067,2,5,7243.450000000001,7243.450000000001,5683.049999999999,1560.4000000000017,Completed,0.0
ORD-10315,2022-01-18,C00162,P00105,2,5,4841.85,4841.85,3486.9,1354.9500000000005,Completed,0.0
ORD-10316,2022-01-18,C00183,P00140,2,4,28202.56,28202.56,20026.2,8176.360000000004,Completed,0.0
ORD-10317,2022-01-19,C00628,P00149,1,1,17515.94,15764.346,12634.920000000002,3129.4259999999977,Completed,1751.5939999999991
ORD-10318,2022-01-19,C00250,P00116,2,5,17834.4,17834.4,13224.15,4610.250000000002,Completed,0.0
ORD-10319,2022-01-19,C00890,P00025,3,5,92471.0,92471.0,63554.25,28916.75,Completed,0.0
ORD-10320,2022-01-19,C00091,P00112,4,4,8287.8,7873.409999999999,5474.32,2399.0899999999992,Completed,414.3900000000003
ORD-10321,2022-01-19,C00138,P00104,1,3,12344.43,12344.43,9592.35,2752.0800000000017,Cancelled,0.0
ORD-10322,2022-01-19,C00311,P00061,1,5,5034.2,5034.2,3737.25,1296.9499999999998,Completed,0.0
ORD-10323,2022-01-19,C00752,P00102,4,5,33241.25,33241.25,22672.25,10569.0,Completed,0.0
ORD-10324,2022-01-19,C00844,P00051,2,3,11770.95,11770.95,8961.869999999999,2809.0800000000017,Completed,0.0
ORD-10325,2022-01-19,C00457,P00125,3,4,19666.4,15733.120000000004,15846.48,-113.35999999999694,Completed,3933.279999999997
ORD-10326,2022-01-20,C00761,P00129,4,5,9913.8,9418.11,7128.8,2289.3099999999986,Completed,495.6899999999987
ORD-10327,2022-01-20,C00611,P00149,4,1,17515.94,17515.94,12634.920000000002,4881.019999999997,Completed,0.0
ORD-10328,2022-01-20,C00657,P00017,1,1,4358.1,4358.1,3507.13,850.9700000000003,Completed,0.0
ORD-10329,2022-01-20,C00072,P00006,1,3,7772.460000000001,7772.460000000001,5251.11,2521.3500000000013,Completed,0.0
ORD-10330,2022-01-20,C01016,P00027,2,5,30236.550000000003,30236.550000000003,24925.050000000003,5311.5,Completed,0.0
ORD-10331,2022-01-20,C00407,P00006,1,5,12954.1,10363.28,8751.849999999999,1611.430000000002,Cancelled,2590.8199999999997
ORD-10332,2022-01-20,C00710,P00005,4,2,6168.82,6168.82,3937.34,2231.48,Completed,0.0
ORD-10333,2022-01-20,C00013,P00132,1,1,22450.79,17960.632,14574.87,3385.7620000000006,Completed,4490.157999999999
ORD-10334,2022-01-20,C00751,P00143,3,3,16068.51,15265.0845,13214.22,2050.8645,Completed,803.4254999999994
ORD-10335,2022-01-20,C00122,P00147,3,4,12709.16,12709.16,10056.6,2652.5599999999995,Completed,0.0
ORD-10336,2022-01-20,C00363,P00061,4,5,5034.2,5034.2,3737.25,1296.9499999999998,Completed,0.0
ORD-10337,2022-01-20,C00826,P00032,4,4,52472.84,52472.84,38669.28,13803.559999999998,Returned,0.0
ORD-10338,2022-01-21,C00429,P00040,2,3,6347.91,6347.91,4809.09,1538.8199999999997,Completed,0.0
ORD-10339,2022-01-21,C00792,P00031,4,3,6423.99,6423.99,4802.01,1621.9799999999996,Completed,0.0
ORD-10340,2022-01-21,C00876,P00045,2,2,1377.6,1239.84,956.1,283.7399999999999,Returned,137.76
ORD-10341,2022-01-21,C00798,P00125,3,1,4916.6,4916.6,3961.62,954.9800000000004,Cancelled,0.0
ORD-10342,2022-01-21,C00171,P00117,3,5,15884.65,15884.65,12390.45,3494.199999999999,Completed,0.0
ORD-10343,2022-01-21,C00620,P00094,1,2,12856.08,12856.08,8197.12,4658.959999999999,Completed,0.0
ORD-10344,2022-01-21,C00608,P00032,4,2,26236.42,23612.778,19334.64,4278.137999999999,Completed,2623.642
ORD-10345,2022-01-21,C01130,P00006,2,3,7772.460000000001,7772.460000000001,5251.11,2521.3500000000013,Completed,0.0
ORD-10346,2022-01-21,C00979,P00132,4,4,89803.16,89803.16,58299.48,31503.68,Completed,0.0
ORD-10347,2022-01-21,C00759,P00035,4,1,3385.57,3385.57,2305.86,1079.71,Completed,0.0
ORD-10348,2022-01-21,C00599,P00003,3,1,4974.29,4725.5755,3896.88,828.6954999999998,Completed,248.71450000000004
ORD-10349,2022-01-21,C01199,P00073,4,2,4537.46,4310.587,3007.28,1303.306999999999,Completed,226.8729999999996
ORD-10350,2022-01-21,C00368,P00030,1,1,7457.76,7457.76,4803.84,2653.92,Completed,0.0
ORD-10351,2022-01-21,C00116,P00058,4,1,4056.67,4056.67,2691.38,1365.29,Completed,0.0
ORD-10352,2022-01-21,C00685,P00011,3,5,25066.75,22560.075,17878.15,4681.924999999999,Completed,2506.6749999999993
ORD-10353,2022-01-22,C01019,P00121,3,2,12836.24,10268.992,8627.7,1641.2919999999997,Completed,2567.2479999999996
ORD-10354,2022-01-22,C00656,P00018,4,3,51039.15,51039.15,32707.26,18331.889999999992,Completed,0.0
ORD-10355,2022-01-22,C00999,P00048,3,2,11043.68,11043.68,7397.82,3645.8600000000006,Completed,0.0
ORD-10356,2022-01-22,C00017,P00027,3,4,24189.24,24189.24,19940.04,4249.200000000001,Completed,0.0
ORD-10357,2022-01-22,C00090,P00036,3,5,4450.75,4450.75,3586.8,863.9499999999998,Completed,0.0
ORD-10358,2022-01-22,C00400,P00093,1,4,18421.16,18421.16,12946.0,5475.16,Completed,0.0
ORD-10359,2022-01-22,C00195,P00124,2,5,4359.25,4359.25,3505.8,853.4500000000003,Completed,0.0
ORD-10360,2022-01-22,C00064,P00019,3,5,5604.349999999999,5604.349999999999,4367.200000000001,1237.1499999999987,Completed,0.0
ORD-10361,2022-01-22,C00831,P00029,4,4,6842.76,6500.622,4787.96,1712.6620000000005,Completed,342.1379999999999
ORD-10362,2022-01-22,C01054,P00016,1,2,5899.08,5899.08,4236.26,1662.8199999999997,Completed,0.0
ORD-10363,2022-01-22,C00221,P00141,1,3,32443.41,30821.2395,23857.92,6963.319499999994,Completed,1622.1705000000002
ORD-10364,2022-01-22,C01011,P00111,3,4,6483.64,6483.64,4542.52,1941.12,Completed,0.0
ORD-10365,2022-01-22,C00388,P00079,2,1,147.92,147.92,111.81,36.10999999999999,Completed,0.0
ORD-10366,2022-01-23,C00589,P00022,2,2,8815.88,8815.88,6958.18,1857.699999999999,Completed,0.0
ORD-10367,2022-01-23,C00478,P00095,4,4,22954.64,18363.712,16834.84,1528.8719999999994,Returned,4590.928
ORD-10368,2022-01-23,C00288,P00085,2,5,16508.85,15683.407499999998,12703.65,2979.757499999998,Completed,825.442500000001
ORD-10369,2022-01-23,C00144,P00130,2,2,9969.2,9969.2,8159.2,1810.000000000001,Completed,0.0
ORD-10370,2022-01-23,C00341,P00107,2,1,687.18,687.18,527.72,159.45999999999992,Completed,0.0
ORD-10371,2022-01-23,C00992,P00050,3,4,25204.16,25204.16,16611.88,8592.279999999999,Completed,0.0
ORD-10372,2022-01-23,C01132,P00106,3,2,6816.7,6475.865,4336.7,2139.165,Completed,340.83500000000004
ORD-10373,2022-01-23,C00012,P00050,1,3,18903.12,15122.496,12458.91,2663.586,Completed,3780.624
ORD-10374,2022-01-23,C00030,P00049,2,2,11561.54,11561.54,7940.0,3621.540000000001,Completed,0.0
ORD-10375,2022-01-24,C00554,P00042,3,1,5616.77,5335.931500000001,3810.02,1525.9115000000006,Completed,280.83849999999984
ORD-10376,2022-01-24,C00363,P00022,4,1,4407.94,3967.146,3479.09,488.0559999999996,Completed,440.7939999999994
ORD-10377,2022-01-24,C01097,P00089,3,2,13018.6,13018.6,8786.92,4231.68,Completed,0.0
ORD-10378,2022-01-24,C00788,P00096,4,1,1138.63,1138.63,835.09,303.5400000000001,Completed,0.0
ORD-10379,2022-01-24,C00923,P00124,1,4,3487.4,3487.4,2804.64,682.7600000000002,Completed,0.0
ORD-10380,2022-01-24,C00125,P00029,1,4,6842.76,6842.76,4787.96,2054.8,Completed,0.0
ORD-10381,2022-01-24,C00674,P00110,3,5,26109.0,24803.55,21575.7,3227.8499999999985,Completed,1305.4500000000007
ORD-10382,2022-01-24,C01046,P00076,2,4,69744.08,55795.264,47620.8,8174.464,Cancelled,13948.815999999999
ORD-10383,2022-01-24,C00941,P00100,1,1,8330.13,8330.13,5405.31,2924.819999999999,Completed,0.0
ORD-10384,2022-01-24,C00965,P00109,3,3,19892.16,19892.16,12512.55,7379.609999999999,Completed,0.0
ORD-10385,2022-01-24,C01166,P00140,3,1,7050.64,6698.108,5006.549999999999,1691.558000000001,Completed,352.53200000000015
ORD-10386,2022-01-24,C00495,P00015,3,4,46600.72,37280.576,33133.2,4147.376000000004,Completed,9320.144
ORD-10387,2022-01-24,C00768,P00027,1,4,24189.24,22979.778,19940.04,3039.738000000001,Completed,1209.4620000000032
ORD-10388,2022-01-25,C00190,P00017,3,4,17432.4,17432.4,14028.52,3403.880000000001,Completed,0.0
ORD-10389,2022-01-25,C00326,P00035,4,5,16927.850000000002,16927.850000000002,11529.3,5398.550000000001,Completed,0.0
ORD-10390,2022-01-25,C00072,P00069,1,4,17376.32,17376.32,13989.28,3387.039999999999,Completed,0.0
ORD-10391,2022-01-25,C00566,P00087,3,3,18345.33,16510.797,12322.26,4188.536999999998,Completed,1834.533000000003
ORD-10392,2022-01-25,C00193,P00016,2,3,8848.619999999999,7963.757999999999,6354.39,1609.3679999999986,Completed,884.8620000000001
ORD-10393,2022-01-25,C00852,P00129,2,1,1982.76,1982.76,1425.76,557.0,Completed,0.0
ORD-10394,2022-01-25,C00212,P00131,2,4,18803.44,18803.44,15521.64,3281.7999999999997,Completed,0.0
ORD-10395,2022-01-25,C01126,P00004,4,3,15273.81,15273.81,12252.81,3021.000000000002,Completed,0.0
ORD-10396,2022-01-25,C00052,P00141,2,4,43257.88,41094.986,31810.56,9284.425999999996,Completed,2162.8940000000002
ORD-10397,2022-01-25,C00858,P00043,1,3,18052.38,18052.38,14488.32,3564.0600000000013,Completed,0.0
ORD-10398,2022-01-25,C01044,P00043,3,5,30087.3,30087.3,24147.2,5940.100000000002,Completed,0.0
ORD-10399,2022-01-25,C00411,P00012,1,3,13447.95,12775.552499999998,9543.75,3231.802499999998,Completed,672.3975000000028
ORD-10400,2022-01-25,C00902,P00098,2,3,9838.44,9838.44,8137.98,1700.460000000001,Cancelled,0.0
ORD-10401,2022-01-25,C00052,P00065,2,3,14069.04,12662.136,11668.95,993.1859999999996,Completed,1406.9040000000005
ORD-10402,2022-01-25,C00652,P00011,1,5,25066.75,20053.4,17878.15,2175.25,Completed,5013.3499999999985
ORD-10403,2022-01-25,C00601,P00046,3,5,26124.25,26124.25,16866.45,9257.8,Completed,0.0
ORD-10404,2022-01-25,C00305,P00116,4,4,14267.52,14267.52,10579.32,3688.2000000000007,Completed,0.0
ORD-10405,2022-01-25,C00791,P00092,4,1,1178.69,1178.69,775.68,403.0100000000001,Completed,0.0
ORD-10406,2022-01-26,C00782,P00029,4,3,5132.07,5132.07,3590.9700000000003,1541.0999999999997,Completed,0.0
ORD-10407,2022-01-26,C00500,P00017,3,3,13074.3,13074.3,10521.39,2552.9100000000017,Completed,0.0
ORD-10408,2022-01-26,C00576,P00102,1,2,13296.5,12631.675,9068.9,3562.775,Completed,664.8250000000007
ORD-10409,2022-01-26,C01009,P00064,1,1,3182.67,2546.1360000000004,2388.41,157.72600000000057,Completed,636.5339999999997
ORD-10410,2022-01-26,C00820,P00135,2,5,78692.25,78692.25,57550.5,21141.75,Completed,0.0
ORD-10411,2022-01-26,C00502,P00004,3,1,5091.27,4836.7065,4084.27,752.4365000000003,Completed,254.5635000000002
ORD-10412,2022-01-26,C00292,P00035,3,5,16927.850000000002,16927.850000000002,11529.3,5398.550000000001,Completed,0.0
ORD-10413,2022-01-26,C00508,P00027,1,1,6047.31,6047.31,4985.01,1062.3000000000002,Completed,0.0
ORD-10414,2022-01-26,C00304,P00031,1,4,8565.32,8137.053999999999,6402.68,1734.373999999999,Completed,428.26600000000053
ORD-10415,2022-01-26,C00268,P00132,1,3,67352.37,63984.75149999999,43724.61,20260.14149999999,Completed,3367.618500000004
ORD-10416,2022-01-26,C01114,P00001,2,2,40432.7,32346.16,28039.44,4306.720000000001,Completed,8086.539999999997
ORD-10417,2022-01-26,C00607,P00086,3,3,17074.02,17074.02,13569.24,3504.7800000000007,Completed,0.0
ORD-10418,2022-01-26,C00862,P00033,2,2,8662.84,7796.556,5557.28,2239.2760000000007,Returned,866.2840000000006
ORD-10419,2022-01-27,C00259,P00117,1,4,12707.72,12707.72,9912.36,2795.3599999999988,Completed,0.0
ORD-10420,2022-01-27,C00580,P00108,3,3,16660.260000000002,16660.260000000002,12109.56,4550.700000000003,Completed,0.0
ORD-10421,2022-01-27,C01196,P00098,4,5,16397.4,16397.4,13563.3,2834.100000000002,Completed,0.0
ORD-10422,2022-01-27,C00144,P00025,2,1,18494.2,18494.2,12710.85,5783.35,Cancelled,0.0
ORD-10423,2022-01-27,C00429,P00119,2,1,17889.96,17889.96,11198.37,6691.589999999998,Completed,0.0
ORD-10424,2022-01-27,C00890,P00042,3,5,28083.85,28083.85,19050.1,9033.750000000004,Completed,0.0
ORD-10425,2022-01-27,C00348,P00111,1,3,4862.7300000000005,4862.7300000000005,3406.8900000000003,1455.84,Completed,0.0
ORD-10426,2022-01-27,C01091,P00140,4,5,35253.200000000004,28202.560000000005,25032.75,3169.8100000000086,Completed,7050.639999999999
ORD-10427,2022-01-27,C00451,P00084,3,4,3029.24,3029.24,2296.92,732.3199999999997,Completed,0.0
ORD-10428,2022-01-27,C00334,P00077,3,3,12166.2,10949.580000000002,8493.33,2456.250000000002,Completed,1216.619999999999
ORD-10429,2022-01-27,C00113,P00071,4,2,21938.46,21938.46,16942.56,4995.899999999998,Returned,0.0
ORD-10430,2022-01-27,C00012,P00110,1,1,5221.8,5221.8,4315.14,906.66,Completed,0.0
ORD-10431,2022-01-28,C01165,P00134,3,5,6651.2,5320.96,5118.05,202.90999999999983,Completed,1330.2399999999998
ORD-10432,2022-01-28,C01116,P00059,3,4,11579.92,11579.92,8083.76,3496.16,Completed,0.0
ORD-10433,2022-01-28,C00468,P00111,2,1,1620.91,1620.91,1135.63,485.28,Completed,0.0
ORD-10434,2022-01-28,C00606,P00067,3,2,2897.38,2897.38,2273.22,624.1600000000003,Completed,0.0
ORD-10435,2022-01-28,C01090,P00148,2,2,5249.48,4987.005999999999,3790.44,1196.5659999999991,Completed,262.47400000000016
ORD-10436,2022-01-28,C01138,P00063,4,4,28617.2,28617.2,22777.92,5839.279999999999,Completed,0.0
ORD-10437,2022-01-28,C00538,P00147,1,3,9531.87,9531.87,7542.450000000001,1989.4199999999985,Completed,0.0
