date,channel,spend,clicks,conversions,cac,new_customers_acquired
2024-06-14,Instagram,3651.42,47,1,3651.42,1
2024-06-15,Facebook,3258.62,38,0,inf,0
2024-06-15,Google,1621.11,17,0,inf,0
2024-06-15,Email,2560.23,27,0,inf,0
2024-06-15,Instagram,3058.77,59,2,1529.385,2
2024-06-16,Facebook,1578.63,17,0,inf,0
2024-06-16,Google,3326.37,76,3,1108.79,3
2024-06-16,Email,3641.2,46,0,inf,0
2024-06-16,Instagram,2720.69,27,0,inf,0
2024-06-17,Facebook,4978.92,190,2,2489.46,2
2024-06-17,Google,3949.43,85,2,1974.715,2
2024-06-17,Email,1637.45,27,0,inf,0
2024-06-17,Instagram,829.38,10,0,inf,0
2024-06-18,Facebook,2215.2,27,1,2215.2,1
2024-06-18,Google,2285.03,109,1,2285.03,1
2024-06-18,Email,4627.12,100,3,1542.3733333333332,3
2024-06-18,Instagram,2681.42,105,3,893.8066666666667,3
2024-06-19,Facebook,1590.32,16,0,inf,0
2024-06-19,Google,4191.92,48,0,inf,0
2024-06-19,Email,581.3,20,0,inf,0
2024-06-19,Instagram,2905.94,56,0,inf,0
2024-06-20,Facebook,3936.15,53,0,inf,0
2024-06-20,Google,2111.39,56,0,inf,0
2024-06-20,Email,3537.7,94,3,1179.2333333333331,3
2024-06-20,Instagram,4264.26,50,1,4264.26,1
2024-06-21,Facebook,3723.85,40,1,3723.85,1
2024-06-21,Google,1887.46,78,0,inf,0
2024-06-21,Email,3975.84,48,2,1987.92,2
2024-06-21,Instagram,2185.9,55,0,inf,0
2024-06-22,Facebook,2397.57,24,0,inf,0
2024-06-22,Google,1364.68,18,0,inf,0
2024-06-22,Email,4470.29,53,2,2235.145,2
2024-06-22,Instagram,1255.47,37,0,inf,0
2024-06-23,Facebook,984.58,21,0,inf,0
2024-06-23,Google,1352.96,36,1,1352.96,1
2024-06-23,Email,4725.15,159,2,2362.575,2
2024-06-23,Instagram,2104.59,62,1,2104.59,1
2024-06-24,Facebook,1923.08,37,1,1923.08,1
2024-06-24,Google,797.07,9,0,inf,0
2024-06-24,Email,2160.41,85,1,2160.41,1
2024-06-24,Instagram,1856.9,27,1,1856.9,1
2024-06-25,Facebook,958.16,15,0,inf,0
2024-06-25,Google,4327.09,128,6,721.1816666666667,6
2024-06-25,Email,3199.4,32,1,3199.4,1
2024-06-25,Instagram,3550.55,36,1,3550.55,1
2024-06-26,Facebook,1994.21,28,1,1994.21,1
2024-06-26,Google,1930.85,21,0,inf,0
2024-06-26,Email,2007.97,29,0,inf,0
2024-06-26,Instagram,2220.67,31,0,inf,0
2024-06-27,Facebook,3143.61,31,0,inf,0
2024-06-27,Google,3273.57,35,0,inf,0
2024-06-27,Email,3820.61,47,1,3820.61,1
2024-06-27,Instagram,769.65,15,0,inf,0
2024-06-28,Facebook,1182.52,32,0,inf,0
2024-06-28,Google,4655.34,68,3,1551.78,3
2024-06-28,Email,3826.65,82,1,3826.65,1
2024-06-28,Instagram,3396.21,42,1,3396.21,1
2024-06-29,Facebook,4899.05,68,1,4899.05,1
2024-06-29,Google,606.62,6,0,inf,0
2024-06-29,Email,1590.12,25,1,1590.12,1
2024-06-29,Instagram,3492.53,87,3,1164.1766666666667,3
2024-06-30,Facebook,3737.76,54,1,3737.76,1
2024-06-30,Google,1947.37,35,0,inf,0
2024-06-30,Email,4414.4,172,3,1471.4666666666665,3
2024-06-30,Instagram,3354.65,107,1,3354.65,1
2024-07-01,Facebook,912.92,13,0,inf,0
2024-07-01,Google,4693.16,120,1,4693.16,1
2024-07-01,Email,3762.45,83,3,1254.15,3
2024-07-01,Instagram,1602.16,46,0,inf,0
2024-07-02,Facebook,1784.09,31,1,1784.09,1
2024-07-02,Google,1723.37,20,0,inf,0
2024-07-02,Email,4876.5,94,1,4876.5,1
2024-07-02,Instagram,2486.19,41,1,2486.19,1
2024-07-03,Facebook,3921.46,45,1,3921.46,1
2024-07-03,Google,589.15,11,0,inf,0
2024-07-03,Email,3914.86,41,1,3914.86,1
2024-07-03,Instagram,1187.59,15,0,inf,0
2024-07-04,Facebook,2586.43,45,1,2586.43,1
2024-07-04,Google,3227.11,125,1,3227.11,1
2024-07-04,Email,2611.66,80,1,2611.66,1
2024-07-04,Instagram,557.75,9,0,inf,0
2024-07-05,Facebook,2711.54,28,1,2711.54,1
2024-07-05,Google,4867.22,97,2,2433.61,2
2024-07-05,Email,3384.72,50,1,3384.72,1
2024-07-05,Instagram,674.72,7,0,inf,0
2024-07-06,Facebook,3045.24,85,2,1522.62,2
2024-07-06,Google,1648.66,17,0,inf,0
2024-07-06,Email,2793.24,47,1,2793.24,1
2024-07-06,Instagram,3634.05,50,2,1817.025,2
2024-07-07,Facebook,3810.49,96,1,3810.49,1
2024-07-07,Google,4159.07,59,2,2079.535,2
2024-07-07,Email,3638.62,50,1,3638.62,1
2024-07-07,Instagram,2549.62,34,0,inf,0
2024-07-08,Facebook,3209.67,33,1,3209.67,1
2024-07-08,Google,555.52,6,0,inf,0
2024-07-08,Email,4625.97,89,2,2312.985,2
2024-07-08,Instagram,4554.48,74,1,4554.48,1
2024-07-09,Facebook,2403.25,27,0,inf,0
2024-07-09,Google,1859.99,19,0,inf,0
2024-07-09,Email,2222.55,49,1,2222.55,1
2024-07-09,Instagram,4443.8,56,0,inf,0
2024-07-10,Facebook,3362.81,40,0,inf,0
2024-07-10,Google,1142.21,14,0,inf,0
2024-07-10,Email,2290.87,51,2,1145.435,2
2024-07-10,Instagram,4173.75,207,2,2086.875,2
2024-07-11,Facebook,3633.43,58,2,1816.715,2
2024-07-11,Google,3798.69,112,2,1899.345,2
2024-07-11,Email,3668.21,102,1,3668.21,1
2024-07-11,Instagram,4768.17,85,3,1589.39,3
2024-07-12,Facebook,1335.37,54,0,inf,0
2024-07-12,Google,3916.24,96,4,979.06,4
2024-07-12,Email,2339.57,33,1,2339.57,1
2024-07-12,Instagram,4407.63,132,2,2203.815,2
2024-07-13,Facebook,2199.78,52,1,2199.78,1
2024-07-13,Google,3135.41,53,1,3135.41,1
2024-07-13,Email,953.64,38,1,953.64,1
2024-07-13,Instagram,532.52,7,0,inf,0
2024-07-14,Facebook,935.79,15,0,inf,0
2024-07-14,Google,3213.43,32,1,3213.43,1
2024-07-14,Email,4694.58,81,1,4694.58,1
2024-07-14,Instagram,2432.54,48,2,1216.27,2
2024-07-15,Facebook,4997.5,58,2,2498.75,2
2024-07-15,Google,3492.85,69,0,inf,0
2024-07-15,Email,2102.13,45,0,inf,0
2024-07-15,Instagram,2556.14,33,1,2556.14,1
2024-07-16,Facebook,4495.87,144,4,1123.9675,4
2024-07-16,Google,4410.52,104,3,1470.1733333333334,3
2024-07-16,Email,4167.73,84,2,2083.865,2
2024-07-16,Instagram,3464.94,59,1,3464.94,1
2024-07-17,Facebook,1345.71,13,0,inf,0
2024-07-17,Google,4156.79,194,4,1039.1975,4
2024-07-17,Email,705.89,8,0,inf,0
2024-07-17,Instagram,2499.38,36,0,inf,0
2024-07-18,Facebook,3256.67,122,3,1085.5566666666666,3
2024-07-18,Google,4691.68,49,2,2345.84,2
2024-07-18,Email,4356.95,47,1,4356.95,1
2024-07-18,Instagram,1822.38,51,0,inf,0
2024-07-19,Facebook,2840.24,43,1,2840.24,1
2024-07-19,Google,2770.86,91,3,923.62,3
2024-07-19,Email,1856.07,25,0,inf,0
2024-07-19,Instagram,4436.54,132,3,1478.8466666666666,3
2024-07-20,Facebook,1020.55,13,0,inf,0
2024-07-20,Google,1452.38,18,0,inf,0
2024-07-20,Email,902.44,16,0,inf,0
2024-07-20,Instagram,1221.06,12,0,inf,0
2024-07-21,Facebook,3948.39,104,2,1974.195,2
2024-07-21,Google,2643.36,28,0,inf,0
2024-07-21,Email,1110.9,17,0,inf,0
2024-07-21,Instagram,906.99,12,0,inf,0
2024-07-22,Facebook,4693.01,57,1,4693.01,1
2024-07-22,Google,3397.94,67,2,1698.97,2
2024-07-22,Email,3812.01,75,2,1906.005,2
2024-07-22,Instagram,3028.55,34,1,3028.55,1
2024-07-23,Facebook,1505.98,51,0,inf,0
2024-07-23,Google,901.13,11,0,inf,0
2024-07-23,Email,3850.78,131,3,1283.5933333333337,3
2024-07-23,Instagram,4339.99,45,1,4339.99,1
2024-07-24,Facebook,507.55,20,0,inf,0
2024-07-24,Google,4312.03,43,0,inf,0
2024-07-24,Email,2142.61,28,1,2142.61,1
2024-07-24,Instagram,2838.88,41,0,inf,0
2024-07-25,Facebook,2278.91,36,1,2278.91,1
2024-07-25,Google,1151.15,12,0,inf,0
2024-07-25,Email,2749.25,48,1,2749.25,1
2024-07-25,Instagram,1156.42,15,0,inf,0
2024-07-26,Facebook,3663.35,53,1,3663.35,1
2024-07-26,Google,4956.51,165,8,619.56375,8
2024-07-26,Email,3679.35,63,2,1839.675,2
2024-07-26,Instagram,2727.61,35,0,inf,0
2024-07-27,Facebook,4915.14,105,4,1228.785,4
2024-07-27,Google,1447.76,18,0,inf,0
2024-07-27,Email,3651.83,150,6,608.6383333333333,6
2024-07-27,Instagram,1305.59,22,0,inf,0
2024-07-28,Facebook,4929.75,67,2,2464.875,2
2024-07-28,Google,4959.78,77,1,4959.78,1
2024-07-28,Email,3550.54,35,1,3550.54,1
2024-07-28,Instagram,2259.78,36,0,inf,0
2024-07-29,Facebook,3633.69,102,4,908.4225,4
2024-07-29,Google,2271.98,74,2,1135.99,2
2024-07-29,Email,3111.73,36,1,3111.73,1
2024-07-29,Instagram,3693.14,65,1,3693.14,1
2024-07-30,Facebook,1119.02,14,0,inf,0
2024-07-30,Google,1151.7,30,1,1151.7,1
2024-07-30,Email,3808.94,183,7,544.1342857142857,7
2024-07-30,Instagram,3090.57,41,2,1545.285,2
2024-07-31,Facebook,1164.22,12,0,inf,0
2024-07-31,Google,4287.47,45,0,inf,0
2024-07-31,Email,4883.71,142,1,4883.71,1
2024-07-31,Instagram,4911.25,68,2,2455.625,2
2024-08-01,Facebook,4863.77,69,1,4863.77,1
2024-08-01,Google,652.97,16,0,inf,0
2024-08-01,Email,3595.93,37,1,3595.93,1
2024-08-01,Instagram,2189.17,29,1,2189.17,1
2024-08-02,Facebook,3463.33,42,1,3463.33,1
2024-08-02,Google,3426.4,81,2,1713.2,2
2024-08-02,Email,2152.95,72,0,inf,0
2024-08-02,Instagram,2701.48,36,1,2701.48,1
2024-08-03,Facebook,603.62,9,0,inf,0
2024-08-03,Google,1731.76,21,0,inf,0
2024-08-03,Email,1314.93,22,0,inf,0
2024-08-03,Instagram,2451.45,37,0,inf,0
2024-08-04,Facebook,785.74,8,0,inf,0
2024-08-04,Google,1332.0,15,0,inf,0
2024-08-04,Email,3002.27,47,1,3002.27,1
2024-08-04,Instagram,2698.53,43,1,2698.53,1
2024-08-05,Facebook,3711.87,44,0,inf,0
2024-08-05,Google,3888.45,39,1,3888.45,1
2024-08-05,Email,1312.99,19,0,inf,0
2024-08-05,Instagram,2996.25,35,0,inf,0
2024-08-06,Facebook,1079.67,29,0,inf,0
2024-08-06,Google,3031.23,34,0,inf,0
2024-08-06,Email,4909.68,81,1,4909.68,1
2024-08-06,Instagram,2949.92,54,2,1474.96,2
2024-08-07,Facebook,500.39,11,0,inf,0
2024-08-07,Google,2837.49,34,1,2837.49,1
2024-08-07,Email,2502.14,37,1,2502.14,1
2024-08-07,Instagram,2852.0,28,0,inf,0
2024-08-08,Facebook,2921.94,79,1,2921.94,1
2024-08-08,Google,4188.93,107,1,4188.93,1
2024-08-08,Email,1848.69,21,1,1848.69,1
2024-08-08,Instagram,3209.65,86,2,1604.825,2
2024-08-09,Facebook,1078.21,15,0,inf,0
2024-08-09,Google,1647.35,32,1,1647.35,1
2024-08-09,Email,2300.27,86,1,2300.27,1
2024-08-09,Instagram,2414.05,31,0,inf,0
2024-08-10,Facebook,817.51,10,0,inf,0
2024-08-10,Google,3635.61,102,2,1817.805,2
2024-08-10,Email,3457.93,40,1,3457.93,1
2024-08-10,Instagram,2388.59,73,3,796.1966666666667,3
2024-08-11,Facebook,2451.32,111,3,817.1066666666667,3
2024-08-11,Google,848.86,28,0,inf,0
2024-08-11,Email,2967.66,117,4,741.915,4
2024-08-11,Instagram,2132.69,45,0,inf,0
2024-08-12,Facebook,4409.85,115,1,4409.85,1
2024-08-12,Google,2197.2,22,0,inf,0
2024-08-12,Email,972.51,10,0,inf,0
2024-08-12,Instagram,3777.47,84,3,1259.1566666666663,3
2024-08-13,Facebook,2703.28,43,1,2703.28,1
2024-08-13,Google,4394.29,68,2,2197.145,2
2024-08-13,Email,4534.57,134,6,755.7616666666667,6
2024-08-13,Instagram,2253.03,47,1,2253.03,1
2024-08-14,Facebook,4856.0,77,2,2428.0,2
2024-08-14,Google,4323.34,74,1,4323.34,1
2024-08-14,Email,542.74,8,0,inf,0
2024-08-14,Instagram,1068.66,21,0,inf,0
2024-08-15,Facebook,737.89,9,0,inf,0
2024-08-15,Google,3683.76,92,3,1227.92,3
2024-08-15,Email,3680.54,106,5,736.108,5
2024-08-15,Instagram,4093.11,68,1,4093.11,1
2024-08-16,Facebook,2424.94,25,1,2424.94,1
2024-08-16,Google,4163.1,93,4,1040.775,4
2024-08-16,Email,4763.55,90,2,2381.775,2
2024-08-16,Instagram,905.63,34,1,905.63,1
2024-08-17,Facebook,4751.9,143,1,4751.9,1
2024-08-17,Google,3845.34,59,1,3845.34,1
2024-08-17,Email,4434.59,45,1,4434.59,1
2024-08-17,Instagram,2789.07,35,1,2789.07,1
2024-08-18,Facebook,2817.55,28,1,2817.55,1
2024-08-18,Google,3640.47,69,2,1820.235,2
2024-08-18,Email,4598.99,57,2,2299.495,2
2024-08-18,Instagram,3661.66,45,0,inf,0
2024-08-19,Facebook,3825.42,39,1,3825.42,1
2024-08-19,Google,4461.49,71,2,2230.745,2
2024-08-19,Email,3233.18,33,1,3233.18,1
2024-08-19,Instagram,4468.69,72,1,4468.69,1
2024-08-20,Facebook,838.05,9,0,inf,0
2024-08-20,Google,4786.18,88,2,2393.09,2
2024-08-20,Email,2179.78,75,3,726.5933333333334,3
2024-08-20,Instagram,1623.94,25,1,1623.94,1
2024-08-21,Facebook,1030.39,23,0,inf,0
2024-08-21,Google,1458.8,18,0,inf,0
2024-08-21,Email,1478.58,33,1,1478.58,1
2024-08-21,Instagram,3393.38,39,0,inf,0
2024-08-22,Facebook,2583.76,37,1,2583.76,1
2024-08-22,Google,2100.85,30,0,inf,0
2024-08-22,Email,2092.52,102,4,523.13,4
2024-08-22,Instagram,1337.71,27,0,inf,0
2024-08-23,Facebook,2714.21,101,3,904.7366666666668,3
2024-08-23,Google,1191.7,39,1,1191.7,1
2024-08-23,Email,1200.34,16,0,inf,0
2024-08-23,Instagram,2279.11,51,1,2279.11,1
2024-08-24,Facebook,1319.82,15,0,inf,0
2024-08-24,Google,2473.57,28,0,inf,0
2024-08-24,Email,2091.82,38,0,inf,0
2024-08-24,Instagram,4417.31,123,2,2208.655,2
2024-08-25,Facebook,681.15,13,0,inf,0
2024-08-25,Google,4554.49,138,2,2277.245,2
2024-08-25,Email,2656.83,36,0,inf,0
2024-08-25,Instagram,2394.93,37,1,2394.93,1
2024-08-26,Facebook,3714.44,80,3,1238.1466666666668,3
2024-08-26,Google,4467.95,74,3,1489.3166666666666,3
2024-08-26,Email,4293.78,84,1,4293.78,1
2024-08-26,Instagram,985.46,45,0,inf,0
2024-08-27,Facebook,2750.0,33,0,inf,0
2024-08-27,Google,3552.4,74,3,1184.1333333333334,3
2024-08-27,Email,3818.44,69,1,3818.44,1
2024-08-27,Instagram,2686.68,33,0,inf,0
2024-08-28,Facebook,1186.23,19,0,inf,0
2024-08-28,Google,3950.27,44,2,1975.135,2
2024-08-28,Email,1613.09,18,0,inf,0
2024-08-28,Instagram,3679.07,43,1,3679.07,1
2024-08-29,Facebook,2760.5,80,3,920.1666666666666,3
2024-08-29,Google,3160.38,44,0,inf,0
2024-08-29,Email,1095.33,47,2,547.665,2
2024-08-29,Instagram,4680.94,86,2,2340.47,2
2024-08-30,Facebook,909.21,37,0,inf,0
2024-08-30,Google,1879.01,26,0,inf,0
2024-08-30,Email,2012.8,34,1,2012.8,1
2024-08-30,Instagram,3397.43,76,1,3397.43,1
2024-08-31,Facebook,1762.5,36,0,inf,0
2024-08-31,Google,1939.28,81,0,inf,0
2024-08-31,Email,734.59,9,0,inf,0
2024-08-31,Instagram,2624.26,28,0,inf,0
2024-09-01,Facebook,1331.78,13,0,inf,0
2024-09-01,Google,1869.61,67,0,inf,0
2024-09-01,Email,2982.96,33,0,inf,0
2024-09-01,Instagram,3835.81,78,3,1278.6033333333332,3
2024-09-02,Facebook,2879.88,57,2,1439.94,2
2024-09-02,Google,1445.15,28,1,1445.15,1
2024-09-02,Email,1087.18,13,0,inf,0
2024-09-02,Instagram,3139.53,33,1,3139.53,1
2024-09-03,Facebook,1356.95,17,0,inf,0
2024-09-03,Google,836.96,13,0,inf,0
2024-09-03,Email,3764.08,37,0,inf,0
2024-09-03,Instagram,3743.46,159,2,1871.73,2
2024-09-04,Facebook,2977.23,74,3,992.41,3
2024-09-04,Google,4340.47,46,2,2170.235,2
2024-09-04,Email,4527.11,81,3,1509.0366666666666,3
2024-09-04,Instagram,4598.82,180,4,1149.705,4
2024-09-05,Facebook,4691.0,77,0,inf,0
2024-09-05,Google,3196.19,42,0,inf,0
2024-09-05,Email,704.5,10,0,inf,0
2024-09-05,Instagram,3622.12,45,1,3622.12,1
2024-09-06,Facebook,3581.12,39,1,3581.12,1
2024-09-06,Google,1244.83,15,0,inf,0
2024-09-06,Email,4007.17,76,1,4007.17,1
2024-09-06,Instagram,1328.3,40,0,inf,0
2024-09-07,Facebook,3635.25,40,1,3635.25,1
2024-09-07,Google,2549.48,33,1,2549.48,1
2024-09-07,Email,1865.35,49,1,1865.35,1
2024-09-07,Instagram,2984.68,88,1,2984.68,1
2024-09-08,Facebook,1571.98,67,1,1571.98,1
2024-09-08,Google,4476.21,47,0,inf,0
2024-09-08,Email,4057.8,56,1,4057.8,1
2024-09-08,Instagram,4205.35,66,0,inf,0
2024-09-09,Facebook,2063.58,30,0,inf,0
2024-09-09,Google,874.61,11,0,inf,0
2024-09-09,Email,3749.36,71,2,1874.68,2
2024-09-09,Instagram,1960.86,79,3,653.62,3
2024-09-10,Facebook,4207.69,112,5,841.5379999999999,5
2024-09-10,Google,1295.31,13,0,inf,0
2024-09-10,Email,4904.43,59,2,2452.215,2
2024-09-10,Instagram,978.99,12,0,inf,0
2024-09-11,Facebook,3442.21,38,1,3442.21,1
2024-09-11,Google,2978.95,34,0,inf,0
2024-09-11,Email,1709.57,25,1,1709.57,1
2024-09-11,Instagram,3888.04,119,2,1944.02,2
2024-09-12,Facebook,3768.29,76,3,1256.0966666666666,3
2024-09-12,Google,921.61,26,0,inf,0
2024-09-12,Email,4380.58,124,3,1460.1933333333334,3
2024-09-12,Instagram,3782.66,52,0,inf,0
2024-09-13,Facebook,1233.13,36,0,inf,0
2024-09-13,Google,3235.2,126,1,3235.2,1
2024-09-13,Email,1603.64,17,0,inf,0
2024-09-13,Instagram,951.05,15,0,inf,0
2024-09-14,Facebook,4135.97,60,1,4135.97,1
2024-09-14,Google,593.22,6,0,inf,0
2024-09-14,Email,3400.17,144,2,1700.085,2
2024-09-14,Instagram,876.18,27,0,inf,0
2024-09-15,Facebook,560.74,5,0,inf,0
2024-09-15,Google,978.53,12,0,inf,0
2024-09-15,Email,3683.55,101,2,1841.775,2
2024-09-15,Instagram,3032.83,54,0,inf,0
2024-09-16,Facebook,1992.9,61,0,inf,0
2024-09-16,Google,3614.19,51,0,inf,0
2024-09-16,Email,4212.16,149,3,1404.0533333333333,3
2024-09-16,Instagram,2801.94,32,0,inf,0
2024-09-17,Facebook,4604.75,210,5,920.95,5
2024-09-17,Google,1163.19,16,0,inf,0
2024-09-17,Email,4455.46,87,3,1485.1533333333334,3
2024-09-17,Instagram,4202.53,144,2,2101.265,2
2024-09-18,Facebook,995.61,35,1,995.61,1
2024-09-18,Google,2107.89,30,0,inf,0
2024-09-18,Email,4654.94,49,2,2327.47,2
2024-09-18,Instagram,3220.28,94,2,1610.14,2
2024-09-19,Facebook,3198.25,43,0,inf,0
2024-09-19,Google,3502.73,79,3,1167.5766666666666,3
2024-09-19,Email,2067.74,73,3,689.2466666666666,3
2024-09-19,Instagram,3477.79,36,1,3477.79,1
2024-09-20,Facebook,3700.88,141,1,3700.88,1
2024-09-20,Google,4698.93,147,5,939.786,5
2024-09-20,Email,1941.15,37,1,1941.15,1
2024-09-20,Instagram,4034.96,69,0,inf,0
2024-09-21,Facebook,3100.29,32,0,inf,0
2024-09-21,Google,907.01,9,0,inf,0
2024-09-21,Email,2232.58,49,1,2232.58,1
2024-09-21,Instagram,3620.39,68,2,1810.195,2
2024-09-22,Facebook,2000.59,23,0,inf,0
2024-09-22,Google,1606.59,30,0,inf,0
2024-09-22,Email,2901.97,46,1,2901.97,1
2024-09-22,Instagram,2230.82,33,0,inf,0
2024-09-23,Facebook,3100.44,41,1,3100.44,1
2024-09-23,Google,3663.92,94,0,inf,0
2024-09-23,Email,4972.57,232,7,710.3671428571428,7
2024-09-23,Instagram,4809.27,51,0,inf,0
2024-09-24,Facebook,2072.06,23,1,2072.06,1
2024-09-24,Google,4185.55,96,1,4185.55,1
2024-09-24,Email,4339.9,44,2,2169.95,2
2024-09-24,Instagram,1591.24,18,0,inf,0
2024-09-25,Facebook,1120.11,11,0,inf,0
2024-09-25,Google,2198.57,99,4,549.6425,4
2024-09-25,Email,2172.58,28,1,2172.58,1
2024-09-25,Instagram,831.97,9,0,inf,0
2024-09-26,Facebook,635.84,12,0,inf,0
2024-09-26,Google,846.79,12,0,inf,0
2024-09-26,Email,1173.73,33,1,1173.73,1
2024-09-26,Instagram,3866.48,50,1,3866.48,1
2024-09-27,Facebook,2351.85,50,2,1175.925,2
2024-09-27,Google,3628.61,84,1,3628.61,1
2024-09-27,Email,4465.21,197,7,637.8871428571429,7
2024-09-27,Instagram,2764.83,132,5,552.966,5
2024-09-28,Facebook,3559.57,39,1,3559.57,1
2024-09-28,Google,4232.83,45,1,4232.83,1
2024-09-28,Email,3692.09,68,1,3692.09,1
2024-09-28,Instagram,4879.05,79,3,1626.35,3
2024-09-29,Facebook,1063.1,28,0,inf,0
2024-09-29,Google,1485.08,42,1,1485.08,1
2024-09-29,Email,3016.82,34,1,3016.82,1
2024-09-29,Instagram,2607.96,57,2,1303.98,2
2024-09-30,Facebook,4222.64,127,5,844.528,5
2024-09-30,Google,3409.91,95,1,3409.91,1
2024-09-30,Email,850.14,12,0,inf,0
2024-09-30,Instagram,626.22,14,0,inf,0
2024-10-01,Facebook,793.94,11,0,inf,0
2024-10-01,Google,1891.04,29,1,1891.04,1
2024-10-01,Email,645.65,15,0,inf,0
2024-10-01,Instagram,3041.59,46,1,3041.59,1
2024-10-02,Facebook,705.56,15,0,inf,0
2024-10-02,Google,538.15,11,0,inf,0
2024-10-02,Email,2291.61,64,2,1145.805,2
2024-10-02,Instagram,3765.6,38,1,3765.6,1
2024-10-03,Facebook,938.21,17,0,inf,0
2024-10-03,Google,954.51,11,0,inf,0
2024-10-03,Email,3142.29,62,2,1571.145,2
2024-10-03,Instagram,4334.12,100,1,4334.12,1
2024-10-04,Facebook,2583.98,28,0,inf,0
2024-10-04,Google,3733.08,41,1,3733.08,1
2024-10-04,Email,3443.99,42,0,inf,0
2024-10-04,Instagram,4836.5,78,3,1612.1666666666667,3
2024-10-05,Facebook,3431.28,36,0,inf,0
2024-10-05,Google,4034.08,85,2,2017.04,2
2024-10-05,Email,4351.79,79,3,1450.5966666666666,3
2024-10-05,Instagram,3983.79,78,1,3983.79,1
2024-10-06,Facebook,3246.74,124,1,3246.74,1
2024-10-06,Google,3325.05,55,2,1662.525,2
2024-10-06,Email,1141.8,12,0,inf,0
2024-10-06,Instagram,4860.26,58,0,inf,0
2024-10-07,Facebook,923.51,20,0,inf,0
2024-10-07,Google,1226.63,28,0,inf,0
2024-10-07,Email,901.53,26,1,901.53,1
2024-10-07,Instagram,1660.75,28,0,inf,0
2024-10-08,Facebook,4444.96,61,0,inf,0
2024-10-08,Google,1057.85,16,0,inf,0
2024-10-08,Email,4365.51,83,3,1455.17,3
2024-10-08,Instagram,4627.13,152,3,1542.3766666666668,3
2024-10-09,Facebook,4301.76,44,1,4301.76,1
2024-10-09,Google,3569.9,59,1,3569.9,1
2024-10-09,Email,4439.91,59,2,2219.955,2
2024-10-09,Instagram,3397.4,42,0,inf,0
2024-10-10,Facebook,4195.56,203,8,524.445,8
2024-10-10,Google,1807.97,55,1,1807.97,1
2024-10-10,Email,828.4,16,0,inf,0
2024-10-10,Instagram,920.76,16,0,inf,0
2024-10-11,Facebook,4550.57,79,1,4550.57,1
2024-10-11,Google,3793.0,40,1,3793.0,1
2024-10-11,Email,3956.97,110,2,1978.485,2
2024-10-11,Instagram,1927.78,19,0,inf,0
2024-10-12,Facebook,3660.31,63,1,3660.31,1
2024-10-12,Google,672.27,20,0,inf,0
2024-10-12,Email,3380.97,74,0,inf,0
2024-10-12,Instagram,3204.85,63,2,1602.425,2
2024-10-13,Facebook,2126.72,39,1,2126.72,1
2024-10-13,Google,743.35,8,0,inf,0
2024-10-13,Email,3576.52,85,3,1192.1733333333334,3
2024-10-13,Instagram,876.16,34,0,inf,0
2024-10-14,Facebook,1842.52,23,1,1842.52,1
2024-10-14,Google,2861.5,38,0,inf,0
2024-10-14,Email,4237.47,154,7,605.3528571428571,7
2024-10-14,Instagram,2039.09,25,0,inf,0
2024-10-15,Facebook,2071.74,38,1,2071.74,1
2024-10-15,Google,3599.74,109,4,899.935,4
2024-10-15,Email,2096.12,27,0,inf,0
2024-10-15,Instagram,544.69,6,0,inf,0
2024-10-16,Facebook,850.14,11,0,inf,0
2024-10-16,Google,1956.8,19,0,inf,0
2024-10-16,Email,3842.76,48,1,3842.76,1
2024-10-16,Instagram,1177.28,20,0,inf,0
2024-10-17,Facebook,4389.36,150,7,627.0514285714286,7
2024-10-17,Google,2328.74,37,0,inf,0
2024-10-17,Email,2527.52,29,0,inf,0
2024-10-17,Instagram,2521.98,25,0,inf,0
2024-10-18,Facebook,1483.8,15,0,inf,0
2024-10-18,Google,2957.39,88,2,1478.695,2
2024-10-18,Email,2066.38,21,1,2066.38,1
2024-10-18,Instagram,3095.76,146,6,515.96,6
2024-10-19,Facebook,572.86,6,0,inf,0
2024-10-19,Google,4404.91,58,2,2202.455,2
2024-10-19,Email,2551.99,48,1,2551.99,1
2024-10-19,Instagram,2941.1,47,1,2941.1,1
2024-10-20,Facebook,1010.21,29,0,inf,0
2024-10-20,Google,1296.03,19,0,inf,0
2024-10-20,Email,2217.03,25,0,inf,0
2024-10-20,Instagram,2468.72,57,1,2468.72,1
2024-10-21,Facebook,4663.11,52,2,2331.555,2
2024-10-21,Google,4126.73,145,5,825.3459999999999,5
2024-10-21,Email,3273.17,61,1,3273.17,1
2024-10-21,Instagram,3882.77,41,0,inf,0
2024-10-22,Facebook,2498.47,37,0,inf,0
2024-10-22,Google,1804.57,33,0,inf,0
2024-10-22,Email,2545.83,50,0,inf,0
2024-10-22,Instagram,2613.08,87,4,653.27,4
2024-10-23,Facebook,4613.13,86,3,1537.71,3
2024-10-23,Google,3667.26,46,0,inf,0
2024-10-23,Email,2185.9,57,1,2185.9,1
2024-10-23,Instagram,4458.23,108,4,1114.5575,4
2024-10-24,Facebook,4078.12,76,1,4078.12,1
2024-10-24,Google,4550.84,85,0,inf,0
2024-10-24,Email,1190.19,23,0,inf,0
2024-10-24,Instagram,4190.15,61,1,4190.15,1
2024-10-25,Facebook,4816.22,48,0,inf,0
2024-10-25,Google,4880.71,137,4,1220.1775,4
