date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag,unit_cost,inventory_value,cogs,on_hand_qty,days_since_last_sale
2023-01-07,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-723
2023-01-07,P00047,72,0,3,69,0,3883.7,267975.3,11651.1,69,-724
2023-01-07,P00048,70,0,0,70,0,905.52,63386.4,0.0,70,-723
2023-01-07,P00049,57,0,0,57,0,3776.8,215277.6,0.0,57,-721
2023-01-07,P00050,86,0,2,84,0,878.02,73753.68,1756.04,84,-724
2023-01-08,P00001,54,0,3,51,0,3440.14,175447.13999999998,10320.42,51,-719
2023-01-08,P00002,46,0,2,44,0,1259.97,55438.68,2519.94,44,-720
2023-01-08,P00003,67,0,0,67,0,912.38,61129.46,0.0,67,-723
2023-01-08,P00004,81,0,0,81,0,811.12,65700.72,0.0,81,-723
2023-01-08,P00005,92,0,0,92,0,502.64,46242.88,0.0,92,-714
2023-01-08,P00006,51,0,3,48,0,405.25,19452.0,1215.75,48,-723
2023-01-08,P00007,70,0,1,69,0,1830.66,126315.54,1830.66,69,-723
2023-01-08,P00008,46,0,0,46,0,3018.56,138853.76,0.0,46,-723
2023-01-08,P00009,79,0,0,79,0,1667.07,131698.53,0.0,79,-713
2023-01-08,P00010,65,0,3,62,0,463.6,28743.2,1390.8000000000002,62,-714
2023-01-08,P00011,57,0,2,55,0,2568.64,141275.19999999998,5137.28,55,-723
2023-01-08,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-712
2023-01-08,P00013,88,0,1,87,0,1591.13,138428.31,1591.13,87,-720
2023-01-08,P00014,92,0,0,92,0,1558.0,143336.0,0.0,92,-718
2023-01-08,P00015,45,0,0,45,0,2016.06,90722.7,0.0,45,-699
2023-01-08,P00016,64,0,0,64,0,1216.09,77829.76,0.0,64,-718
2023-01-08,P00017,86,0,0,86,0,2648.28,227752.08,0.0,86,-719
2023-01-08,P00018,67,0,0,67,0,1328.99,89042.33,0.0,67,-717
2023-01-08,P00019,81,0,0,81,0,322.92,26156.52,0.0,81,-717
2023-01-08,P00020,57,0,0,57,0,745.08,42469.560000000005,0.0,57,-723
2023-01-08,P00021,70,0,0,70,0,602.22,42155.4,0.0,70,-721
2023-01-08,P00022,87,0,0,87,0,758.73,66009.51,0.0,87,-708
2023-01-08,P00023,71,0,5,66,0,604.8,39916.8,3024.0,66,-716
2023-01-08,P00024,67,0,3,64,0,338.12,21639.68,1014.36,64,-720
2023-01-08,P00025,47,0,3,44,0,1739.53,76539.31999999999,5218.59,44,-721
2023-01-08,P00026,90,0,0,90,0,1112.72,100144.8,0.0,90,-716
2023-01-08,P00027,65,0,0,65,0,1197.77,77855.05,0.0,65,-721
2023-01-08,P00028,66,0,4,62,0,3625.16,224759.92,14500.64,62,-719
2023-01-08,P00029,89,0,9,80,0,1657.67,132613.6,14919.03,80,-722
2023-01-08,P00030,90,0,1,89,0,778.75,69308.75,778.75,89,-719
2023-01-08,P00031,50,0,0,50,0,471.55,23577.5,0.0,50,-721
2023-01-08,P00032,54,0,0,54,0,386.3,20860.2,0.0,54,-707
2023-01-08,P00033,56,0,0,56,0,818.19,45818.64,0.0,56,-719
2023-01-08,P00034,97,0,5,92,0,2216.38,203906.96,11081.9,92,-715
2023-01-08,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-702
2023-01-08,P00036,51,0,5,46,0,990.96,45584.16,4954.8,46,-719
2023-01-08,P00037,85,0,3,82,0,485.74,39830.68,1457.22,82,-717
2023-01-08,P00038,57,0,0,57,0,1418.42,80849.94,0.0,57,-723
2023-01-08,P00039,44,0,0,44,0,809.06,35598.64,0.0,44,-720
2023-01-08,P00040,56,0,0,56,0,3241.22,181508.32,0.0,56,-720
2023-01-08,P00041,73,0,5,68,0,637.28,43335.04,3186.4,68,-714
2023-01-08,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-707
2023-01-08,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-723
2023-01-08,P00044,81,0,0,81,0,1831.42,148345.02000000002,0.0,81,-723
2023-01-08,P00045,48,0,0,48,0,800.05,38402.4,0.0,48,-720
2023-01-08,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-722
2023-01-08,P00047,69,0,1,68,0,3883.7,264091.6,3883.7,68,-723
2023-01-08,P00048,70,0,0,70,0,905.52,63386.4,0.0,70,-722
2023-01-08,P00049,57,0,0,57,0,3776.8,215277.6,0.0,57,-720
2023-01-08,P00050,84,0,0,84,0,878.02,73753.68,0.0,84,-723
2023-01-09,P00001,51,0,0,51,0,3440.14,175447.13999999998,0.0,51,-718
2023-01-09,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-719
2023-01-09,P00003,67,0,0,67,0,912.38,61129.46,0.0,67,-722
2023-01-09,P00004,81,0,3,78,0,811.12,63267.36,2433.36,78,-722
2023-01-09,P00005,92,0,0,92,0,502.64,46242.88,0.0,92,-713
2023-01-09,P00006,48,0,1,47,0,405.25,19046.75,405.25,47,-722
2023-01-09,P00007,69,0,0,69,0,1830.66,126315.54,0.0,69,-722
2023-01-09,P00008,46,0,1,45,0,3018.56,135835.2,3018.56,45,-722
2023-01-09,P00009,79,0,3,76,0,1667.07,126697.32,5001.21,76,-712
2023-01-09,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-713
2023-01-09,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-722
2023-01-09,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-711
2023-01-09,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-719
2023-01-09,P00014,92,0,0,92,0,1558.0,143336.0,0.0,92,-717
2023-01-09,P00015,45,0,0,45,0,2016.06,90722.7,0.0,45,-698
2023-01-09,P00016,64,0,0,64,0,1216.09,77829.76,0.0,64,-717
2023-01-09,P00017,86,0,3,83,0,2648.28,219807.24,7944.84,83,-718
2023-01-09,P00018,67,0,5,62,0,1328.99,82397.38,6644.95,62,-716
2023-01-09,P00019,81,0,0,81,0,322.92,26156.52,0.0,81,-716
2023-01-09,P00020,57,0,2,55,0,745.08,40979.4,1490.16,55,-722
2023-01-09,P00021,70,0,2,68,0,602.22,40950.96,1204.44,68,-720
2023-01-09,P00022,87,0,0,87,0,758.73,66009.51,0.0,87,-707
2023-01-09,P00023,66,0,0,66,0,604.8,39916.8,0.0,66,-715
2023-01-09,P00024,64,0,2,62,0,338.12,20963.44,676.24,62,-719
2023-01-09,P00025,44,0,0,44,0,1739.53,76539.31999999999,0.0,44,-720
2023-01-09,P00026,90,0,7,83,0,1112.72,92355.76,7789.04,83,-715
2023-01-09,P00027,65,0,0,65,0,1197.77,77855.05,0.0,65,-720
2023-01-09,P00028,62,0,0,62,0,3625.16,224759.92,0.0,62,-718
2023-01-09,P00029,80,0,0,80,0,1657.67,132613.6,0.0,80,-721
2023-01-09,P00030,89,0,0,89,0,778.75,69308.75,0.0,89,-718
2023-01-09,P00031,50,0,0,50,0,471.55,23577.5,0.0,50,-720
2023-01-09,P00032,54,0,5,49,0,386.3,18928.7,1931.5,49,-706
2023-01-09,P00033,56,0,2,54,0,818.19,44182.26,1636.38,54,-718
2023-01-09,P00034,92,0,6,86,0,2216.38,190608.68,13298.28,86,-714
2023-01-09,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-701
2023-01-09,P00036,46,0,0,46,0,990.96,45584.16,0.0,46,-718
2023-01-09,P00037,82,0,2,80,0,485.74,38859.2,971.48,80,-716
2023-01-09,P00038,57,0,0,57,0,1418.42,80849.94,0.0,57,-722
2023-01-09,P00039,44,0,0,44,0,809.06,35598.64,0.0,44,-719
2023-01-09,P00040,56,0,0,56,0,3241.22,181508.32,0.0,56,-719
2023-01-09,P00041,68,0,0,68,0,637.28,43335.04,0.0,68,-713
2023-01-09,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-706
2023-01-09,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-722
2023-01-09,P00044,81,0,4,77,0,1831.42,141019.34,7325.68,77,-722
2023-01-09,P00045,48,0,3,45,0,800.05,36002.25,2400.15,45,-719
2023-01-09,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-721
2023-01-09,P00047,68,0,3,65,0,3883.7,252440.5,11651.1,65,-722
2023-01-09,P00048,70,0,0,70,0,905.52,63386.4,0.0,70,-721
2023-01-09,P00049,57,0,3,54,0,3776.8,203947.2,11330.4,54,-719
2023-01-09,P00050,84,0,1,83,0,878.02,72875.66,878.02,83,-722
2023-01-10,P00001,51,0,1,50,0,3440.14,172007.0,3440.14,50,-717
2023-01-10,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-718
2023-01-10,P00003,67,0,0,67,0,912.38,61129.46,0.0,67,-721
2023-01-10,P00004,78,0,1,77,0,811.12,62456.24,811.12,77,-721
2023-01-10,P00005,92,0,3,89,0,502.64,44734.96,1507.92,89,-712
2023-01-10,P00006,47,0,0,47,0,405.25,19046.75,0.0,47,-721
2023-01-10,P00007,69,0,3,66,0,1830.66,120823.56,5491.9800000000005,66,-721
2023-01-10,P00008,45,0,0,45,0,3018.56,135835.2,0.0,45,-721
2023-01-10,P00009,76,0,2,74,0,1667.07,123363.18,3334.14,74,-711
2023-01-10,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-712
2023-01-10,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-721
2023-01-10,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-710
2023-01-10,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-718
2023-01-10,P00014,92,0,0,92,0,1558.0,143336.0,0.0,92,-716
2023-01-10,P00015,45,0,5,40,0,2016.06,80642.4,10080.3,40,-697
2023-01-10,P00016,64,0,0,64,0,1216.09,77829.76,0.0,64,-716
2023-01-10,P00017,83,0,0,83,0,2648.28,219807.24,0.0,83,-717
2023-01-10,P00018,62,0,1,61,0,1328.99,81068.39,1328.99,61,-715
2023-01-10,P00019,81,0,3,78,0,322.92,25187.76,968.76,78,-715
2023-01-10,P00020,55,0,3,52,0,745.08,38744.16,2235.24,52,-721
2023-01-10,P00021,68,0,3,65,0,602.22,39144.3,1806.66,65,-719
2023-01-10,P00022,87,0,0,87,0,758.73,66009.51,0.0,87,-706
2023-01-10,P00023,66,0,0,66,0,604.8,39916.8,0.0,66,-714
2023-01-10,P00024,62,0,0,62,0,338.12,20963.44,0.0,62,-718
2023-01-10,P00025,44,0,0,44,0,1739.53,76539.31999999999,0.0,44,-719
2023-01-10,P00026,83,0,0,83,0,1112.72,92355.76,0.0,83,-714
2023-01-10,P00027,65,0,0,65,0,1197.77,77855.05,0.0,65,-719
2023-01-10,P00028,62,0,0,62,0,3625.16,224759.92,0.0,62,-717
2023-01-10,P00029,80,0,3,77,0,1657.67,127640.59,4973.01,77,-720
2023-01-10,P00030,89,0,3,86,0,778.75,66972.5,2336.25,86,-717
2023-01-10,P00031,50,0,0,50,0,471.55,23577.5,0.0,50,-719
2023-01-10,P00032,49,0,0,49,0,386.3,18928.7,0.0,49,-705
2023-01-10,P00033,54,0,0,54,0,818.19,44182.26,0.0,54,-717
2023-01-10,P00034,86,0,1,85,0,2216.38,188392.3,2216.38,85,-713
2023-01-10,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-700
2023-01-10,P00036,46,0,2,44,0,990.96,43602.240000000005,1981.92,44,-717
2023-01-10,P00037,80,0,0,80,0,485.74,38859.2,0.0,80,-715
2023-01-10,P00038,57,0,0,57,0,1418.42,80849.94,0.0,57,-721
2023-01-10,P00039,44,0,0,44,0,809.06,35598.64,0.0,44,-718
2023-01-10,P00040,56,0,0,56,0,3241.22,181508.32,0.0,56,-718
2023-01-10,P00041,68,0,0,68,0,637.28,43335.04,0.0,68,-712
2023-01-10,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-705
2023-01-10,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-721
2023-01-10,P00044,77,0,0,77,0,1831.42,141019.34,0.0,77,-721
2023-01-10,P00045,45,0,1,44,0,800.05,35202.2,800.05,44,-718
2023-01-10,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-720
2023-01-10,P00047,65,0,0,65,0,3883.7,252440.5,0.0,65,-721
2023-01-10,P00048,70,0,0,70,0,905.52,63386.4,0.0,70,-720
2023-01-10,P00049,54,0,0,54,0,3776.8,203947.2,0.0,54,-718
2023-01-10,P00050,83,0,0,83,0,878.02,72875.66,0.0,83,-721
2023-01-11,P00001,50,0,1,49,0,3440.14,168566.86,3440.14,49,-716
2023-01-11,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-717
2023-01-11,P00003,67,0,0,67,0,912.38,61129.46,0.0,67,-720
2023-01-11,P00004,77,0,1,76,0,811.12,61645.12,811.12,76,-720
2023-01-11,P00005,89,0,0,89,0,502.64,44734.96,0.0,89,-711
2023-01-11,P00006,47,0,3,44,0,405.25,17831.0,1215.75,44,-720
2023-01-11,P00007,66,0,0,66,0,1830.66,120823.56,0.0,66,-720
2023-01-11,P00008,45,0,3,42,0,3018.56,126779.52,9055.68,42,-720
2023-01-11,P00009,74,0,1,73,0,1667.07,121696.11,1667.07,73,-710
2023-01-11,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-711
2023-01-11,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-720
2023-01-11,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-709
2023-01-11,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-717
2023-01-11,P00014,92,0,0,92,0,1558.0,143336.0,0.0,92,-715
2023-01-11,P00015,40,0,2,38,0,2016.06,76610.28,4032.12,38,-696
2023-01-11,P00016,64,0,3,61,0,1216.09,74181.48999999999,3648.27,61,-715
2023-01-11,P00017,83,0,3,80,0,2648.28,211862.4,7944.84,80,-716
2023-01-11,P00018,61,0,2,59,0,1328.99,78410.41,2657.98,59,-714
2023-01-11,P00019,78,0,0,78,0,322.92,25187.76,0.0,78,-714
2023-01-11,P00020,52,0,0,52,0,745.08,38744.16,0.0,52,-720
2023-01-11,P00021,65,0,2,63,0,602.22,37939.86,1204.44,63,-718
2023-01-11,P00022,87,0,3,84,0,758.73,63733.32,2276.19,84,-705
2023-01-11,P00023,66,0,4,62,0,604.8,37497.6,2419.2,62,-713
2023-01-11,P00024,62,0,2,60,0,338.12,20287.2,676.24,60,-717
2023-01-11,P00025,44,0,0,44,0,1739.53,76539.31999999999,0.0,44,-718
2023-01-11,P00026,83,0,0,83,0,1112.72,92355.76,0.0,83,-713
2023-01-11,P00027,65,0,1,64,0,1197.77,76657.28,1197.77,64,-718
2023-01-11,P00028,62,0,2,60,0,3625.16,217509.6,7250.32,60,-716
2023-01-11,P00029,77,0,5,72,0,1657.67,119352.24,8288.35,72,-719
2023-01-11,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-716
2023-01-11,P00031,50,0,5,45,0,471.55,21219.75,2357.75,45,-718
2023-01-11,P00032,49,0,0,49,0,386.3,18928.7,0.0,49,-704
2023-01-11,P00033,54,0,2,52,0,818.19,42545.880000000005,1636.38,52,-716
2023-01-11,P00034,85,0,3,82,0,2216.38,181743.16,6649.14,82,-712
2023-01-11,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-699
2023-01-11,P00036,44,0,0,44,0,990.96,43602.240000000005,0.0,44,-716
2023-01-11,P00037,80,0,4,76,0,485.74,36916.24,1942.96,76,-714
2023-01-11,P00038,57,0,0,57,0,1418.42,80849.94,0.0,57,-720
2023-01-11,P00039,44,0,2,42,0,809.06,33980.52,1618.12,42,-717
2023-01-11,P00040,56,0,0,56,0,3241.22,181508.32,0.0,56,-717
2023-01-11,P00041,68,0,2,66,0,637.28,42060.48,1274.56,66,-711
2023-01-11,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-704
2023-01-11,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-720
2023-01-11,P00044,77,0,0,77,0,1831.42,141019.34,0.0,77,-720
2023-01-11,P00045,44,0,0,44,0,800.05,35202.2,0.0,44,-717
2023-01-11,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-719
2023-01-11,P00047,65,0,0,65,0,3883.7,252440.5,0.0,65,-720
2023-01-11,P00048,70,0,8,62,0,905.52,56142.24,7244.16,62,-719
2023-01-11,P00049,54,0,1,53,0,3776.8,200170.4,3776.8,53,-717
2023-01-11,P00050,83,0,1,82,0,878.02,71997.64,878.02,82,-720
2023-01-12,P00001,49,0,0,49,0,3440.14,168566.86,0.0,49,-715
2023-01-12,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-716
2023-01-12,P00003,67,0,0,67,0,912.38,61129.46,0.0,67,-719
2023-01-12,P00004,76,0,0,76,0,811.12,61645.12,0.0,76,-719
2023-01-12,P00005,89,0,0,89,0,502.64,44734.96,0.0,89,-710
2023-01-12,P00006,44,0,3,41,0,405.25,16615.25,1215.75,41,-719
2023-01-12,P00007,66,0,0,66,0,1830.66,120823.56,0.0,66,-719
2023-01-12,P00008,42,0,0,42,0,3018.56,126779.52,0.0,42,-719
2023-01-12,P00009,73,0,0,73,0,1667.07,121696.11,0.0,73,-709
2023-01-12,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-710
2023-01-12,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-719
2023-01-12,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-708
2023-01-12,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-716
2023-01-12,P00014,92,0,0,92,0,1558.0,143336.0,0.0,92,-714
2023-01-12,P00015,38,0,3,35,0,2016.06,70562.09999999999,6048.18,35,-695
2023-01-12,P00016,61,0,4,57,0,1216.09,69317.12999999999,4864.36,57,-714
2023-01-12,P00017,80,0,0,80,0,2648.28,211862.4,0.0,80,-715
2023-01-12,P00018,59,0,0,59,0,1328.99,78410.41,0.0,59,-713
2023-01-12,P00019,78,0,1,77,0,322.92,24864.84,322.92,77,-713
2023-01-12,P00020,52,0,0,52,0,745.08,38744.16,0.0,52,-719
2023-01-12,P00021,63,0,0,63,0,602.22,37939.86,0.0,63,-717
2023-01-12,P00022,84,0,2,82,0,758.73,62215.86,1517.46,82,-704
2023-01-12,P00023,62,0,3,59,0,604.8,35683.2,1814.4,59,-712
2023-01-12,P00024,60,0,0,60,0,338.12,20287.2,0.0,60,-716
2023-01-12,P00025,44,0,0,44,0,1739.53,76539.31999999999,0.0,44,-717
2023-01-12,P00026,83,0,3,80,0,1112.72,89017.6,3338.16,80,-712
2023-01-12,P00027,64,0,4,60,0,1197.77,71866.2,4791.08,60,-717
2023-01-12,P00028,60,0,3,57,0,3625.16,206634.12,10875.48,57,-715
2023-01-12,P00029,72,0,1,71,0,1657.67,117694.57,1657.67,71,-718
2023-01-12,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-715
2023-01-12,P00031,45,0,0,45,0,471.55,21219.75,0.0,45,-717
2023-01-12,P00032,49,0,2,47,0,386.3,18156.1,772.6,47,-703
2023-01-12,P00033,52,0,1,51,0,818.19,41727.69,818.19,51,-715
2023-01-12,P00034,82,0,0,82,0,2216.38,181743.16,0.0,82,-711
2023-01-12,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-698
2023-01-12,P00036,44,0,0,44,0,990.96,43602.240000000005,0.0,44,-715
2023-01-12,P00037,76,0,0,76,0,485.74,36916.24,0.0,76,-713
2023-01-12,P00038,57,0,3,54,0,1418.42,76594.68000000001,4255.26,54,-719
2023-01-12,P00039,42,0,0,42,0,809.06,33980.52,0.0,42,-716
2023-01-12,P00040,56,0,3,53,0,3241.22,171784.66,9723.66,53,-716
2023-01-12,P00041,66,0,2,64,0,637.28,40785.92,1274.56,64,-710
2023-01-12,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-703
2023-01-12,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-719
2023-01-12,P00044,77,0,0,77,0,1831.42,141019.34,0.0,77,-719
2023-01-12,P00045,44,0,0,44,0,800.05,35202.2,0.0,44,-716
2023-01-12,P00046,91,0,0,91,0,909.14,82731.74,0.0,91,-718
2023-01-12,P00047,65,0,2,63,0,3883.7,244673.1,7767.4,63,-719
2023-01-12,P00048,62,0,2,60,0,905.52,54331.2,1811.04,60,-718
2023-01-12,P00049,53,0,1,52,0,3776.8,196393.6,3776.8,52,-716
2023-01-12,P00050,82,0,0,82,0,878.02,71997.64,0.0,82,-719
2023-01-13,P00001,49,0,0,49,0,3440.14,168566.86,0.0,49,-714
2023-01-13,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-715
2023-01-13,P00003,67,0,2,65,0,912.38,59304.7,1824.76,65,-718
2023-01-13,P00004,76,0,0,76,0,811.12,61645.12,0.0,76,-718
2023-01-13,P00005,89,0,1,88,0,502.64,44232.32,502.64,88,-709
2023-01-13,P00006,41,0,0,41,0,405.25,16615.25,0.0,41,-718
2023-01-13,P00007,66,0,1,65,0,1830.66,118992.9,1830.66,65,-718
2023-01-13,P00008,42,0,0,42,0,3018.56,126779.52,0.0,42,-718
2023-01-13,P00009,73,0,5,68,0,1667.07,113360.76,8335.35,68,-708
2023-01-13,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-709
2023-01-13,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-718
2023-01-13,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-707
2023-01-13,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-715
2023-01-13,P00014,92,0,2,90,0,1558.0,140220.0,3116.0,90,-713
2023-01-13,P00015,35,0,0,35,0,2016.06,70562.09999999999,0.0,35,-694
2023-01-13,P00016,57,0,0,57,0,1216.09,69317.12999999999,0.0,57,-713
2023-01-13,P00017,80,0,0,80,0,2648.28,211862.4,0.0,80,-714
2023-01-13,P00018,59,0,0,59,0,1328.99,78410.41,0.0,59,-712
2023-01-13,P00019,77,0,2,75,0,322.92,24219.0,645.84,75,-712
2023-01-13,P00020,52,0,0,52,0,745.08,38744.16,0.0,52,-718
2023-01-13,P00021,63,0,2,61,0,602.22,36735.42,1204.44,61,-716
2023-01-13,P00022,82,0,0,82,0,758.73,62215.86,0.0,82,-703
2023-01-13,P00023,59,0,4,55,0,604.8,33264.0,2419.2,55,-711
2023-01-13,P00024,60,0,0,60,0,338.12,20287.2,0.0,60,-715
2023-01-13,P00025,44,0,1,43,0,1739.53,74799.79,1739.53,43,-716
2023-01-13,P00026,80,0,0,80,0,1112.72,89017.6,0.0,80,-711
2023-01-13,P00027,60,0,2,58,0,1197.77,69470.66,2395.54,58,-716
2023-01-13,P00028,57,0,1,56,0,3625.16,203008.96,3625.16,56,-714
2023-01-13,P00029,71,0,3,68,0,1657.67,112721.56,4973.01,68,-717
2023-01-13,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-714
2023-01-13,P00031,45,0,0,45,0,471.55,21219.75,0.0,45,-716
2023-01-13,P00032,47,0,0,47,0,386.3,18156.1,0.0,47,-702
2023-01-13,P00033,51,0,2,49,0,818.19,40091.310000000005,1636.38,49,-714
2023-01-13,P00034,82,0,3,79,0,2216.38,175094.02000000002,6649.14,79,-710
2023-01-13,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-697
2023-01-13,P00036,44,0,0,44,0,990.96,43602.240000000005,0.0,44,-714
2023-01-13,P00037,76,0,2,74,0,485.74,35944.76,971.48,74,-712
2023-01-13,P00038,54,0,2,52,0,1418.42,73757.84,2836.84,52,-718
2023-01-13,P00039,42,0,0,42,0,809.06,33980.52,0.0,42,-715
2023-01-13,P00040,53,0,0,53,0,3241.22,171784.66,0.0,53,-715
2023-01-13,P00041,64,0,2,62,0,637.28,39511.36,1274.56,62,-709
2023-01-13,P00042,47,0,0,47,0,1421.08,66790.76,0.0,47,-702
2023-01-13,P00043,61,0,0,61,0,1502.72,91665.92,0.0,61,-718
2023-01-13,P00044,77,0,0,77,0,1831.42,141019.34,0.0,77,-718
2023-01-13,P00045,44,0,0,44,0,800.05,35202.2,0.0,44,-715
2023-01-13,P00046,91,0,3,88,0,909.14,80004.31999999999,2727.42,88,-717
2023-01-13,P00047,63,0,3,60,0,3883.7,233022.0,11651.1,60,-718
2023-01-13,P00048,60,0,1,59,0,905.52,53425.68,905.52,59,-717
2023-01-13,P00049,52,0,2,50,0,3776.8,188840.0,7553.6,50,-715
2023-01-13,P00050,82,0,3,79,0,878.02,69363.58,2634.06,79,-718
2023-01-14,P00001,49,0,3,46,0,3440.14,158246.44,10320.42,46,-713
2023-01-14,P00002,44,0,0,44,0,1259.97,55438.68,0.0,44,-714
2023-01-14,P00003,65,0,0,65,0,912.38,59304.7,0.0,65,-717
2023-01-14,P00004,76,0,0,76,0,811.12,61645.12,0.0,76,-717
2023-01-14,P00005,88,0,0,88,0,502.64,44232.32,0.0,88,-708
2023-01-14,P00006,41,0,1,40,0,405.25,16210.0,405.25,40,-717
2023-01-14,P00007,65,0,2,63,0,1830.66,115331.58,3661.32,63,-717
2023-01-14,P00008,42,0,0,42,0,3018.56,126779.52,0.0,42,-717
2023-01-14,P00009,68,0,0,68,0,1667.07,113360.76,0.0,68,-707
2023-01-14,P00010,62,0,0,62,0,463.6,28743.2,0.0,62,-708
2023-01-14,P00011,55,0,0,55,0,2568.64,141275.19999999998,0.0,55,-717
2023-01-14,P00012,85,0,0,85,0,2759.84,234586.4,0.0,85,-706
2023-01-14,P00013,87,0,0,87,0,1591.13,138428.31,0.0,87,-714
2023-01-14,P00014,90,0,3,87,0,1558.0,135546.0,4674.0,87,-712
2023-01-14,P00015,35,0,2,33,0,2016.06,66529.98,4032.12,33,-693
2023-01-14,P00016,57,0,0,57,0,1216.09,69317.12999999999,0.0,57,-712
2023-01-14,P00017,80,0,3,77,0,2648.28,203917.56000000003,7944.84,77,-713
2023-01-14,P00018,59,0,2,57,0,1328.99,75752.43000000001,2657.98,57,-711
2023-01-14,P00019,75,0,0,75,0,322.92,24219.0,0.0,75,-711
2023-01-14,P00020,52,0,0,52,0,745.08,38744.16,0.0,52,-717
2023-01-14,P00021,61,0,2,59,0,602.22,35530.98,1204.44,59,-715
2023-01-14,P00022,82,0,0,82,0,758.73,62215.86,0.0,82,-702
2023-01-14,P00023,55,0,0,55,0,604.8,33264.0,0.0,55,-710
2023-01-14,P00024,60,0,2,58,0,338.12,19610.96,676.24,58,-714
2023-01-14,P00025,43,0,0,43,0,1739.53,74799.79,0.0,43,-715
2023-01-14,P00026,80,0,3,77,0,1112.72,85679.44,3338.16,77,-710
2023-01-14,P00027,58,0,0,58,0,1197.77,69470.66,0.0,58,-715
2023-01-14,P00028,56,0,0,56,0,3625.16,203008.96,0.0,56,-713
2023-01-14,P00029,68,0,3,65,0,1657.67,107748.55,4973.01,65,-716
2023-01-14,P00030,86,0,2,84,0,778.75,65415.0,1557.5,84,-713
2023-01-14,P00031,45,0,3,42,0,471.55,19805.1,1414.65,42,-715
2023-01-14,P00032,47,0,2,45,0,386.3,17383.5,772.6,45,-701
2023-01-14,P00033,49,0,0,49,0,818.19,40091.310000000005,0.0,49,-713
2023-01-14,P00034,79,0,0,79,0,2216.38,175094.02000000002,0.0,79,-709
2023-01-14,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-696
2023-01-14,P00036,44,0,3,41,0,990.96,40629.36,2972.88,41,-713
2023-01-14,P00037,74,0,1,73,0,485.74,35459.020000000004,485.74,73,-711
2023-01-14,P00038,52,0,0,52,0,1418.42,73757.84,0.0,52,-717
2023-01-14,P00039,42,0,0,42,0,809.06,33980.52,0.0,42,-714
2023-01-14,P00040,53,0,5,48,0,3241.22,155578.56,16206.1,48,-714
2023-01-14,P00041,62,0,4,58,0,637.28,36962.24,2549.12,58,-708
