order_id,dispatch_date,delivery_date,carrier,delivery_cost,return_flag,delivery_time_days,sla_met,promise_days
ORD-10384,2023-01-18,2023-01-20,UPS,8.47,0,2,1,5
ORD-10385,2023-01-17,2023-01-23,UPS,13.63,0,6,0,5
ORD-10386,2023-01-17,2023-01-22,DHL,11.69,0,5,1,5
ORD-10387,2023-01-16,2023-01-22,FedEx,6.81,0,6,0,5
ORD-10388,2023-01-17,2023-01-19,FedEx,7.92,0,2,1,5
ORD-10389,2023-01-16,2023-01-21,FedEx,13.49,0,5,1,5
ORD-10390,2023-01-17,2023-01-21,UPS,8.52,0,4,1,5
ORD-10391,2023-01-17,2023-01-22,UPS,12.84,0,5,1,5
ORD-10392,2023-01-17,2023-01-21,DHL,12.69,0,4,1,5
ORD-10394,2023-01-18,2023-01-24,FedEx,11.48,0,6,0,5
ORD-10395,2023-01-17,2023-01-21,DHL,12.81,0,4,1,5
ORD-10396,2023-01-17,2023-01-19,UPS,8.34,0,2,1,5
ORD-10397,2023-01-19,2023-01-22,UPS,8.17,0,3,1,5
ORD-10398,2023-01-17,2023-01-19,UPS,11.39,0,2,1,5
ORD-10399,2023-01-19,2023-01-24,FedEx,11.39,0,5,1,5
ORD-10400,2023-01-17,2023-01-21,UPS,13.56,0,4,1,5
ORD-10401,2023-01-18,2023-01-22,UPS,13.06,0,4,1,5
ORD-10402,2023-01-17,2023-01-20,FedEx,8.23,0,3,1,5
ORD-10403,2023-01-17,2023-01-23,DHL,8.11,0,6,0,5
ORD-10404,2023-01-19,2023-01-25,DHL,7.96,0,6,0,5
ORD-10405,2023-01-19,2023-01-22,FedEx,8.98,0,3,1,5
ORD-10406,2023-01-17,2023-01-20,DHL,5.93,0,3,1,5
ORD-10407,2023-01-19,2023-01-24,UPS,13.52,0,5,1,5
ORD-10408,2023-01-19,2023-01-23,DHL,10.33,0,4,1,5
ORD-10410,2023-01-18,2023-01-20,UPS,13.45,0,2,1,5
ORD-10411,2023-01-18,2023-01-24,DHL,10.7,1,6,0,5
ORD-10412,2023-01-18,2023-01-21,FedEx,9.43,0,3,1,5
ORD-10413,2023-01-17,2023-01-23,FedEx,6.55,0,6,0,5
ORD-10414,2023-01-17,2023-01-22,DHL,7.24,0,5,1,5
ORD-10415,2023-01-17,2023-01-20,FedEx,13.75,0,3,1,5
ORD-10416,2023-01-19,2023-01-22,FedEx,6.45,0,3,1,5
ORD-10417,2023-01-17,2023-01-19,DHL,13.58,0,2,1,5
ORD-10418,2023-01-18,2023-01-23,DHL,10.56,1,5,1,5
ORD-10419,2023-01-17,2023-01-22,DHL,6.86,0,5,1,5
ORD-10420,2023-01-19,2023-01-24,FedEx,11.27,0,5,1,5
ORD-10421,2023-01-19,2023-01-23,UPS,12.07,0,4,1,5
ORD-10422,2023-01-19,2023-01-24,UPS,8.7,0,5,1,5
ORD-10423,2023-01-19,2023-01-25,FedEx,8.57,1,6,0,5
ORD-10425,2023-01-19,2023-01-22,UPS,12.96,0,3,1,5
ORD-10426,2023-01-18,2023-01-20,UPS,14.81,0,2,1,5
ORD-10427,2023-01-20,2023-01-25,UPS,10.35,0,5,1,5
ORD-10429,2023-01-18,2023-01-22,UPS,12.18,0,4,1,5
ORD-10430,2023-01-20,2023-01-23,DHL,9.65,0,3,1,5
ORD-10431,2023-01-18,2023-01-23,UPS,11.19,0,5,1,5
ORD-10432,2023-01-20,2023-01-25,UPS,5.65,0,5,1,5
ORD-10433,2023-01-18,2023-01-24,UPS,9.48,0,6,0,5
ORD-10434,2023-01-18,2023-01-22,FedEx,9.77,0,4,1,5
ORD-10435,2023-01-18,2023-01-20,DHL,11.82,0,2,1,5
ORD-10436,2023-01-20,2023-01-24,DHL,10.7,0,4,1,5
ORD-10437,2023-01-18,2023-01-24,UPS,9.91,0,6,0,5
ORD-10438,2023-01-18,2023-01-23,FedEx,7.15,0,5,1,5
ORD-10439,2023-01-19,2023-01-25,FedEx,11.97,0,6,0,5
ORD-10440,2023-01-19,2023-01-22,DHL,10.7,0,3,1,5
ORD-10441,2023-01-19,2023-01-22,FedEx,12.66,0,3,1,5
ORD-10442,2023-01-20,2023-01-24,UPS,13.63,0,4,1,5
ORD-10443,2023-01-18,2023-01-22,DHL,10.87,0,4,1,5
ORD-10444,2023-01-20,2023-01-22,FedEx,10.3,0,2,1,5
ORD-10445,2023-01-19,2023-01-22,UPS,7.49,0,3,1,5
ORD-10446,2023-01-19,2023-01-22,FedEx,5.29,0,3,1,5
ORD-10447,2023-01-21,2023-01-23,UPS,8.32,0,2,1,5
ORD-10448,2023-01-20,2023-01-26,FedEx,12.01,0,6,0,5
ORD-10449,2023-01-20,2023-01-25,UPS,8.81,0,5,1,5
ORD-10451,2023-01-20,2023-01-23,UPS,5.96,0,3,1,5
ORD-10452,2023-01-19,2023-01-24,FedEx,13.79,0,5,1,5
ORD-10453,2023-01-19,2023-01-22,DHL,7.61,0,3,1,5
ORD-10454,2023-01-19,2023-01-23,DHL,14.86,0,4,1,5
ORD-10455,2023-01-19,2023-01-23,DHL,9.52,0,4,1,5
ORD-10456,2023-01-21,2023-01-25,FedEx,5.2,0,4,1,5
ORD-10457,2023-01-19,2023-01-25,DHL,5.59,0,6,0,5
ORD-10458,2023-01-19,2023-01-22,UPS,5.02,0,3,1,5
ORD-10459,2023-01-19,2023-01-21,DHL,8.27,0,2,1,5
ORD-10460,2023-01-19,2023-01-25,DHL,10.63,0,6,0,5
ORD-10461,2023-01-19,2023-01-22,DHL,11.36,0,3,1,5
ORD-10462,2023-01-19,2023-01-25,FedEx,7.18,0,6,0,5
ORD-10463,2023-01-19,2023-01-22,DHL,11.0,0,3,1,5
ORD-10464,2023-01-19,2023-01-24,FedEx,12.06,0,5,1,5
ORD-10465,2023-01-21,2023-01-24,UPS,13.14,0,3,1,5
ORD-10466,2023-01-19,2023-01-25,DHL,5.39,0,6,0,5
ORD-10467,2023-01-19,2023-01-23,DHL,14.35,0,4,1,5
ORD-10468,2023-01-20,2023-01-23,UPS,10.9,0,3,1,5
ORD-10469,2023-01-19,2023-01-24,DHL,6.93,1,5,1,5
ORD-10470,2023-01-21,2023-01-25,DHL,14.38,0,4,1,5
ORD-10471,2023-01-21,2023-01-26,FedEx,12.84,0,5,1,5
ORD-10472,2023-01-21,2023-01-27,UPS,5.65,0,6,0,5
ORD-10473,2023-01-20,2023-01-23,FedEx,7.39,0,3,1,5
ORD-10474,2023-01-19,2023-01-24,UPS,5.42,0,5,1,5
ORD-10475,2023-01-21,2023-01-27,UPS,5.99,0,6,0,5
ORD-10476,2023-01-20,2023-01-24,DHL,14.12,0,4,1,5
ORD-10477,2023-01-22,2023-01-28,DHL,10.22,0,6,0,5
ORD-10478,2023-01-22,2023-01-25,FedEx,7.83,0,3,1,5
ORD-10479,2023-01-21,2023-01-24,DHL,7.93,0,3,1,5
ORD-10480,2023-01-21,2023-01-26,DHL,9.35,0,5,1,5
ORD-10481,2023-01-21,2023-01-23,FedEx,9.91,0,2,1,5
ORD-10482,2023-01-22,2023-01-27,UPS,11.1,0,5,1,5
ORD-10483,2023-01-21,2023-01-25,FedEx,12.71,0,4,1,5
ORD-10484,2023-01-20,2023-01-26,FedEx,13.31,0,6,0,5
ORD-10485,2023-01-20,2023-01-24,DHL,13.92,0,4,1,5
ORD-10486,2023-01-22,2023-01-28,FedEx,6.73,0,6,0,5
ORD-10487,2023-01-22,2023-01-24,UPS,10.34,0,2,1,5
ORD-10488,2023-01-21,2023-01-26,DHL,6.88,0,5,1,5
ORD-10489,2023-01-20,2023-01-25,UPS,12.39,1,5,1,5
ORD-10490,2023-01-20,2023-01-26,DHL,8.71,0,6,0,5
ORD-10491,2023-01-20,2023-01-23,FedEx,5.99,0,3,1,5
ORD-10492,2023-01-20,2023-01-24,UPS,5.73,0,4,1,5
ORD-10493,2023-01-21,2023-01-24,FedEx,10.71,1,3,1,5
ORD-10494,2023-01-20,2023-01-22,UPS,14.22,0,2,1,5
ORD-10495,2023-01-22,2023-01-24,DHL,14.24,0,2,1,5
ORD-10496,2023-01-20,2023-01-24,FedEx,14.84,0,4,1,5
ORD-10498,2023-01-21,2023-01-26,DHL,5.45,0,5,1,5
ORD-10499,2023-01-22,2023-01-25,FedEx,11.22,0,3,1,5
ORD-10500,2023-01-21,2023-01-27,DHL,12.1,0,6,0,5
ORD-10501,2023-01-21,2023-01-24,FedEx,14.4,0,3,1,5
ORD-10502,2023-01-22,2023-01-26,UPS,9.09,0,4,1,5
ORD-10503,2023-01-21,2023-01-26,FedEx,8.77,0,5,1,5
ORD-10504,2023-01-21,2023-01-25,FedEx,11.0,0,4,1,5
ORD-10505,2023-01-22,2023-01-27,UPS,5.42,0,5,1,5
ORD-10506,2023-01-20,2023-01-23,UPS,5.71,0,3,1,5
ORD-10507,2023-01-20,2023-01-23,FedEx,14.02,0,3,1,5
ORD-10508,2023-01-20,2023-01-23,UPS,10.37,0,3,1,5
ORD-10509,2023-01-22,2023-01-26,UPS,14.55,0,4,1,5
ORD-10510,2023-01-22,2023-01-27,FedEx,7.85,1,5,1,5
ORD-10511,2023-01-21,2023-01-27,FedEx,7.61,0,6,0,5
ORD-10512,2023-01-21,2023-01-24,UPS,14.5,0,3,1,5
ORD-10513,2023-01-21,2023-01-24,FedEx,6.27,0,3,1,5
ORD-10515,2023-01-21,2023-01-23,UPS,6.11,0,2,1,5
ORD-10516,2023-01-21,2023-01-24,DHL,5.84,0,3,1,5
ORD-10517,2023-01-21,2023-01-24,FedEx,9.36,0,3,1,5
ORD-10518,2023-01-22,2023-01-25,DHL,9.42,0,3,1,5
ORD-10519,2023-01-23,2023-01-29,DHL,12.67,0,6,0,5
ORD-10520,2023-01-21,2023-01-25,DHL,5.44,0,4,1,5
ORD-10521,2023-01-21,2023-01-25,DHL,13.59,0,4,1,5
ORD-10522,2023-01-21,2023-01-25,DHL,9.62,1,4,1,5
ORD-10523,2023-01-21,2023-01-26,FedEx,8.8,0,5,1,5
ORD-10524,2023-01-23,2023-01-25,FedEx,7.25,0,2,1,5
ORD-10525,2023-01-21,2023-01-25,UPS,11.58,0,4,1,5
ORD-10526,2023-01-21,2023-01-26,DHL,5.69,0,5,1,5
ORD-10527,2023-01-23,2023-01-29,FedEx,7.88,0,6,0,5
ORD-10528,2023-01-21,2023-01-27,FedEx,14.64,0,6,0,5
ORD-10529,2023-01-21,2023-01-23,FedEx,9.1,0,2,1,5
ORD-10530,2023-01-21,2023-01-27,UPS,12.2,0,6,0,5
ORD-10531,2023-01-22,2023-01-26,FedEx,5.38,0,4,1,5
ORD-10532,2023-01-23,2023-01-26,DHL,5.06,0,3,1,5
ORD-10533,2023-01-23,2023-01-25,DHL,13.14,0,2,1,5
ORD-10534,2023-01-21,2023-01-24,DHL,12.62,0,3,1,5
ORD-10535,2023-01-23,2023-01-29,UPS,5.74,0,6,0,5
ORD-10536,2023-01-22,2023-01-28,DHL,11.45,0,6,0,5
ORD-10537,2023-01-23,2023-01-29,FedEx,8.87,0,6,0,5
ORD-10538,2023-01-21,2023-01-26,FedEx,11.13,0,5,1,5
ORD-10539,2023-01-24,2023-01-29,FedEx,9.79,1,5,1,5
ORD-10541,2023-01-24,2023-01-28,FedEx,7.24,0,4,1,5
ORD-10542,2023-01-24,2023-01-27,UPS,14.63,1,3,1,5
ORD-10543,2023-01-23,2023-01-26,UPS,8.68,0,3,1,5
ORD-10544,2023-01-23,2023-01-27,UPS,6.44,0,4,1,5
ORD-10545,2023-01-23,2023-01-29,FedEx,13.52,0,6,0,5
ORD-10546,2023-01-22,2023-01-26,UPS,7.08,0,4,1,5
ORD-10547,2023-01-23,2023-01-28,DHL,9.61,0,5,1,5
ORD-10548,2023-01-23,2023-01-28,FedEx,9.64,0,5,1,5
ORD-10549,2023-01-23,2023-01-28,UPS,6.33,0,5,1,5
ORD-10550,2023-01-22,2023-01-25,FedEx,7.17,0,3,1,5
ORD-10551,2023-01-24,2023-01-27,FedEx,14.48,0,3,1,5
ORD-10552,2023-01-24,2023-01-30,DHL,8.63,0,6,0,5
ORD-10553,2023-01-24,2023-01-29,DHL,8.75,0,5,1,5
ORD-10554,2023-01-22,2023-01-27,UPS,6.41,0,5,1,5
ORD-10555,2023-01-24,2023-01-29,DHL,8.0,0,5,1,5
ORD-10556,2023-01-23,2023-01-25,UPS,6.99,0,2,1,5
ORD-10557,2023-01-24,2023-01-27,UPS,11.6,0,3,1,5
ORD-10558,2023-01-23,2023-01-26,UPS,14.43,0,3,1,5
ORD-10559,2023-01-24,2023-01-27,UPS,8.86,1,3,1,5
ORD-10560,2023-01-22,2023-01-26,DHL,14.84,0,4,1,5
ORD-10561,2023-01-24,2023-01-27,DHL,11.41,0,3,1,5
ORD-10562,2023-01-22,2023-01-25,UPS,9.11,0,3,1,5
ORD-10563,2023-01-22,2023-01-25,UPS,12.63,0,3,1,5
ORD-10564,2023-01-23,2023-01-29,DHL,14.33,0,6,0,5
ORD-10565,2023-01-24,2023-01-26,UPS,11.76,0,2,1,5
ORD-10566,2023-01-22,2023-01-24,FedEx,5.09,0,2,1,5
ORD-10567,2023-01-23,2023-01-25,DHL,8.13,0,2,1,5
ORD-10568,2023-01-22,2023-01-25,DHL,14.58,0,3,1,5
ORD-10569,2023-01-22,2023-01-26,DHL,11.23,0,4,1,5
ORD-10570,2023-01-24,2023-01-29,DHL,9.75,0,5,1,5
ORD-10571,2023-01-22,2023-01-26,DHL,8.03,0,4,1,5
ORD-10572,2023-01-22,2023-01-25,DHL,6.63,0,3,1,5
ORD-10573,2023-01-24,2023-01-30,FedEx,9.1,0,6,0,5
ORD-10574,2023-01-25,2023-01-30,UPS,12.0,0,5,1,5
ORD-10575,2023-01-25,2023-01-28,UPS,14.76,0,3,1,5
ORD-10576,2023-01-23,2023-01-28,FedEx,5.97,0,5,1,5
ORD-10577,2023-01-23,2023-01-28,FedEx,9.73,0,5,1,5
ORD-10578,2023-01-23,2023-01-25,UPS,10.86,0,2,1,5
ORD-10579,2023-01-24,2023-01-30,FedEx,10.72,0,6,0,5
ORD-10580,2023-01-23,2023-01-28,UPS,14.47,1,5,1,5
ORD-10581,2023-01-24,2023-01-28,UPS,14.88,0,4,1,5
ORD-10582,2023-01-23,2023-01-26,FedEx,6.35,0,3,1,5
ORD-10583,2023-01-25,2023-01-30,DHL,14.17,0,5,1,5
ORD-10584,2023-01-25,2023-01-28,UPS,14.62,0,3,1,5
ORD-10585,2023-01-24,2023-01-26,DHL,8.55,0,2,1,5
ORD-10586,2023-01-23,2023-01-29,DHL,13.91,0,6,0,5
ORD-10587,2023-01-23,2023-01-27,UPS,13.51,0,4,1,5
ORD-10588,2023-01-25,2023-01-29,UPS,14.82,0,4,1,5
ORD-10589,2023-01-24,2023-01-28,UPS,14.06,0,4,1,5
ORD-10590,2023-01-25,2023-01-28,FedEx,12.01,0,3,1,5
ORD-10591,2023-01-24,2023-01-29,DHL,8.38,0,5,1,5
ORD-10592,2023-01-25,2023-01-30,DHL,11.59,0,5,1,5
ORD-10593,2023-01-25,2023-01-27,UPS,6.31,0,2,1,5
ORD-10594,2023-01-24,2023-01-30,DHL,5.19,0,6,0,5
ORD-10595,2023-01-24,2023-01-29,DHL,8.8,0,5,1,5
ORD-10596,2023-01-26,2023-01-30,DHL,11.97,0,4,1,5
ORD-10597,2023-01-25,2023-01-31,UPS,13.54,0,6,0,5
ORD-10599,2023-01-26,2023-01-30,UPS,6.32,0,4,1,5
ORD-10600,2023-01-26,2023-01-30,UPS,10.52,0,4,1,5
ORD-10601,2023-01-25,2023-01-29,FedEx,5.83,0,4,1,5
ORD-10602,2023-01-26,2023-01-28,UPS,13.05,0,2,1,5
ORD-10603,2023-01-26,2023-01-28,UPS,5.23,0,2,1,5
ORD-10604,2023-01-24,2023-01-27,DHL,5.74,0,3,1,5
ORD-10605,2023-01-24,2023-01-27,UPS,10.72,0,3,1,5
ORD-10606,2023-01-24,2023-01-26,UPS,5.1,0,2,1,5
ORD-10607,2023-01-26,2023-01-30,DHL,13.7,0,4,1,5
ORD-10608,2023-01-24,2023-01-27,UPS,10.83,0,3,1,5
ORD-10609,2023-01-26,2023-01-30,DHL,12.86,0,4,1,5
ORD-10610,2023-01-26,2023-01-28,FedEx,5.56,0,2,1,5
ORD-10611,2023-01-24,2023-01-26,FedEx,6.86,0,2,1,5
ORD-10612,2023-01-24,2023-01-26,FedEx,9.33,0,2,1,5
ORD-10614,2023-01-24,2023-01-26,FedEx,12.17,0,2,1,5
ORD-10615,2023-01-25,2023-01-31,DHL,6.93,0,6,0,5
ORD-10616,2023-01-26,2023-01-31,DHL,11.05,0,5,1,5
ORD-10617,2023-01-25,2023-01-29,DHL,12.32,0,4,1,5
ORD-10618,2023-01-24,2023-01-29,DHL,6.85,0,5,1,5
ORD-10619,2023-01-24,2023-01-27,UPS,14.74,0,3,1,5
ORD-10620,2023-01-24,2023-01-30,DHL,10.75,0,6,0,5
ORD-10621,2023-01-26,2023-01-28,FedEx,12.03,0,2,1,5
ORD-10622,2023-01-24,2023-01-27,DHL,13.49,0,3,1,5
ORD-10623,2023-01-24,2023-01-29,DHL,11.35,0,5,1,5
ORD-10624,2023-01-26,2023-02-01,DHL,9.12,0,6,0,5
ORD-10625,2023-01-26,2023-01-29,FedEx,9.27,0,3,1,5
ORD-10626,2023-01-27,2023-01-30,DHL,10.31,0,3,1,5
ORD-10627,2023-01-27,2023-01-31,FedEx,7.81,0,4,1,5
ORD-10628,2023-01-25,2023-01-27,DHL,5.63,0,2,1,5
ORD-10629,2023-01-27,2023-01-29,DHL,11.2,0,2,1,5
ORD-10630,2023-01-25,2023-01-30,DHL,5.12,0,5,1,5
ORD-10631,2023-01-27,2023-01-29,DHL,8.18,0,2,1,5
ORD-10632,2023-01-27,2023-02-02,DHL,11.78,1,6,0,5
ORD-10633,2023-01-27,2023-01-31,FedEx,12.27,0,4,1,5
ORD-10634,2023-01-26,2023-01-30,UPS,12.42,0,4,1,5
ORD-10635,2023-01-26,2023-01-31,DHL,8.0,1,5,1,5
ORD-10636,2023-01-26,2023-02-01,DHL,14.99,0,6,0,5
ORD-10637,2023-01-25,2023-01-31,UPS,6.71,0,6,0,5
ORD-10638,2023-01-26,2023-01-31,UPS,9.65,0,5,1,5
ORD-10639,2023-01-26,2023-01-31,FedEx,9.64,0,5,1,5
ORD-10640,2023-01-26,2023-01-29,UPS,6.42,1,3,1,5
ORD-10641,2023-01-26,2023-01-28,UPS,13.73,0,2,1,5
ORD-10642,2023-01-26,2023-01-29,DHL,8.99,0,3,1,5
ORD-10643,2023-01-26,2023-01-29,UPS,6.51,0,3,1,5
ORD-10644,2023-01-25,2023-01-27,UPS,5.16,0,2,1,5
ORD-10645,2023-01-25,2023-01-29,DHL,8.37,0,4,1,5
ORD-10646,2023-01-27,2023-02-01,UPS,6.58,0,5,1,5
ORD-10647,2023-01-27,2023-01-30,UPS,6.9,0,3,1,5
ORD-10648,2023-01-28,2023-02-02,DHL,9.33,0,5,1,5
ORD-10649,2023-01-27,2023-01-29,DHL,8.53,0,2,1,5
ORD-10650,2023-01-26,2023-01-30,UPS,12.06,0,4,1,5
ORD-10651,2023-01-27,2023-01-30,FedEx,7.35,0,3,1,5
ORD-10652,2023-01-26,2023-01-31,FedEx,9.91,0,5,1,5
ORD-10653,2023-01-28,2023-01-31,DHL,8.39,0,3,1,5
ORD-10654,2023-01-28,2023-02-03,DHL,9.29,0,6,0,5
ORD-10655,2023-01-28,2023-01-31,UPS,10.3,0,3,1,5
ORD-10656,2023-01-28,2023-02-01,DHL,13.07,0,4,1,5
ORD-10657,2023-01-27,2023-02-02,UPS,14.7,0,6,0,5
ORD-10658,2023-01-26,2023-01-31,FedEx,8.7,0,5,1,5
ORD-10659,2023-01-26,2023-01-30,UPS,11.88,0,4,1,5
ORD-10660,2023-01-28,2023-02-02,UPS,12.87,0,5,1,5
ORD-10661,2023-01-27,2023-02-02,UPS,12.94,0,6,0,5
ORD-10662,2023-01-26,2023-01-29,UPS,14.65,1,3,1,5
ORD-10663,2023-01-28,2023-01-31,UPS,12.08,0,3,1,5
ORD-10664,2023-01-26,2023-01-29,FedEx,9.89,0,3,1,5
ORD-10665,2023-01-26,2023-01-30,DHL,10.11,0,4,1,5
ORD-10666,2023-01-27,2023-01-30,DHL,11.24,0,3,1,5
ORD-10667,2023-01-28,2023-02-02,FedEx,9.63,0,5,1,5
ORD-10668,2023-01-27,2023-01-29,DHL,9.49,0,2,1,5
ORD-10669,2023-01-27,2023-01-30,FedEx,8.64,0,3,1,5
ORD-10670,2023-01-27,2023-01-30,UPS,7.23,0,3,1,5
ORD-10671,2023-01-28,2023-02-01,FedEx,13.25,0,4,1,5
ORD-10672,2023-01-29,2023-02-01,FedEx,12.84,0,3,1,5
ORD-10673,2023-01-28,2023-02-01,DHL,11.05,0,4,1,5
ORD-10674,2023-01-27,2023-01-30,FedEx,14.58,0,3,1,5
ORD-10675,2023-01-29,2023-01-31,UPS,7.96,0,2,1,5
ORD-10676,2023-01-29,2023-02-01,FedEx,10.24,0,3,1,5
ORD-10677,2023-01-28,2023-01-31,UPS,12.91,0,3,1,5
ORD-10678,2023-01-29,2023-01-31,DHL,7.98,0,2,1,5
ORD-10679,2023-01-27,2023-01-31,UPS,5.25,0,4,1,5
ORD-10680,2023-01-29,2023-02-03,UPS,5.79,0,5,1,5
ORD-10681,2023-01-27,2023-02-01,DHL,11.26,0,5,1,5
ORD-10682,2023-01-27,2023-02-02,FedEx,9.44,0,6,0,5
ORD-10683,2023-01-27,2023-01-31,DHL,9.56,0,4,1,5
ORD-10684,2023-01-29,2023-02-04,DHL,9.53,0,6,0,5
ORD-10685,2023-01-29,2023-02-01,DHL,8.23,0,3,1,5
ORD-10686,2023-01-27,2023-01-29,UPS,13.68,0,2,1,5
ORD-10687,2023-01-28,2023-02-01,FedEx,6.42,0,4,1,5
ORD-10688,2023-01-28,2023-02-03,UPS,5.25,0,6,0,5
ORD-10689,2023-01-29,2023-02-02,FedEx,8.96,0,4,1,5
ORD-10690,2023-01-29,2023-01-31,UPS,11.44,0,2,1,5
ORD-10691,2023-01-29,2023-02-04,FedEx,5.39,0,6,0,5
ORD-10692,2023-01-27,2023-01-30,DHL,9.97,0,3,1,5
ORD-10693,2023-01-28,2023-01-31,DHL,6.02,0,3,1,5
ORD-10694,2023-01-30,2023-02-02,UPS,5.92,0,3,1,5
ORD-10695,2023-01-29,2023-02-02,FedEx,5.81,0,4,1,5
ORD-10696,2023-01-28,2023-02-02,DHL,9.01,0,5,1,5
ORD-10697,2023-01-30,2023-02-04,FedEx,11.42,0,5,1,5
ORD-10698,2023-01-30,2023-02-02,FedEx,10.48,0,3,1,5
ORD-10699,2023-01-28,2023-02-02,UPS,6.59,0,5,1,5
ORD-10700,2023-01-28,2023-01-31,DHL,5.57,0,3,1,5
ORD-10701,2023-01-30,2023-02-01,UPS,5.52,0,2,1,5
ORD-10702,2023-01-28,2023-02-02,FedEx,5.42,0,5,1,5
ORD-10703,2023-01-28,2023-01-31,UPS,14.54,0,3,1,5
ORD-10704,2023-01-30,2023-02-03,UPS,8.23,0,4,1,5
ORD-10705,2023-01-30,2023-02-04,DHL,5.19,0,5,1,5
ORD-10706,2023-01-29,2023-01-31,UPS,11.7,0,2,1,5
ORD-10707,2023-01-30,2023-02-05,UPS,5.68,0,6,0,5
ORD-10708,2023-01-31,2023-02-02,FedEx,7.09,0,2,1,5
ORD-10709,2023-01-30,2023-02-01,FedEx,8.49,0,2,1,5
ORD-10710,2023-01-31,2023-02-04,DHL,10.09,0,4,1,5
ORD-10711,2023-01-30,2023-02-02,DHL,6.52,0,3,1,5
ORD-10712,2023-01-31,2023-02-06,FedEx,7.81,0,6,0,5
ORD-10713,2023-01-30,2023-02-05,UPS,8.88,0,6,0,5
ORD-10714,2023-01-31,2023-02-04,UPS,8.34,0,4,1,5
ORD-10715,2023-01-30,2023-02-04,UPS,6.19,1,5,1,5
ORD-10716,2023-01-30,2023-02-01,FedEx,9.46,0,2,1,5
ORD-10717,2023-01-31,2023-02-06,DHL,12.7,0,6,0,5
ORD-10718,2023-01-29,2023-01-31,FedEx,5.42,0,2,1,5
ORD-10719,2023-01-31,2023-02-03,UPS,7.0,0,3,1,5
ORD-10720,2023-01-31,2023-02-04,UPS,13.33,0,4,1,5
ORD-10721,2023-01-29,2023-02-04,FedEx,13.18,0,6,0,5
ORD-10722,2023-01-30,2023-02-01,FedEx,11.48,0,2,1,5
ORD-10723,2023-01-31,2023-02-04,FedEx,7.17,0,4,1,5
ORD-10724,2023-01-30,2023-02-01,UPS,7.16,0,2,1,5
ORD-10725,2023-01-30,2023-02-02,FedEx,10.0,0,3,1,5
ORD-10726,2023-01-30,2023-02-03,UPS,9.58,0,4,1,5
ORD-10727,2023-01-31,2023-02-03,UPS,14.21,0,3,1,5
ORD-10728,2023-01-31,2023-02-06,FedEx,7.85,0,6,0,5
ORD-10729,2023-01-29,2023-01-31,FedEx,11.16,0,2,1,5
ORD-10730,2023-01-29,2023-02-04,UPS,5.5,0,6,0,5
ORD-10731,2023-01-30,2023-02-01,DHL,8.03,0,2,1,5
ORD-10732,2023-01-31,2023-02-06,DHL,14.61,0,6,0,5
ORD-10733,2023-01-29,2023-02-02,UPS,7.15,0,4,1,5
ORD-10734,2023-01-30,2023-02-03,DHL,5.76,0,4,1,5
ORD-10735,2023-02-01,2023-02-03,FedEx,7.97,0,2,1,5
ORD-10736,2023-01-30,2023-02-03,UPS,6.42,0,4,1,5
ORD-10737,2023-01-30,2023-02-01,UPS,14.19,0,2,1,5
ORD-10738,2023-02-01,2023-02-03,DHL,13.8,0,2,1,5
ORD-10739,2023-01-30,2023-02-01,UPS,6.13,0,2,1,5
ORD-10740,2023-01-30,2023-02-04,FedEx,13.7,0,5,1,5
ORD-10741,2023-02-01,2023-02-07,UPS,7.73,0,6,0,5
ORD-10742,2023-02-01,2023-02-07,DHL,9.8,0,6,0,5
ORD-10743,2023-02-01,2023-02-04,FedEx,7.15,0,3,1,5
ORD-10744,2023-02-01,2023-02-06,UPS,5.3,0,5,1,5
ORD-10745,2023-01-31,2023-02-05,DHL,9.12,0,5,1,5
ORD-10746,2023-02-01,2023-02-03,FedEx,11.57,0,2,1,5
ORD-10747,2023-02-01,2023-02-05,FedEx,12.19,0,4,1,5
ORD-10748,2023-01-31,2023-02-02,FedEx,11.71,0,2,1,5
ORD-10749,2023-01-30,2023-02-04,UPS,13.1,0,5,1,5
ORD-10750,2023-01-30,2023-02-05,FedEx,13.35,0,6,0,5
ORD-10751,2023-02-01,2023-02-06,FedEx,12.92,0,5,1,5
ORD-10752,2023-02-01,2023-02-03,UPS,7.87,0,2,1,5
ORD-10753,2023-02-01,2023-02-05,UPS,9.56,0,4,1,5
ORD-10754,2023-02-01,2023-02-04,FedEx,8.73,0,3,1,5
ORD-10755,2023-02-01,2023-02-07,UPS,10.41,0,6,0,5
ORD-10756,2023-02-01,2023-02-05,UPS,9.07,0,4,1,5
ORD-10757,2023-01-31,2023-02-04,FedEx,9.67,0,4,1,5
ORD-10758,2023-01-31,2023-02-03,FedEx,13.14,0,3,1,5
ORD-10759,2023-02-01,2023-02-07,DHL,9.08,0,6,0,5
ORD-10760,2023-01-30,2023-02-05,FedEx,7.53,0,6,0,5
ORD-10761,2023-02-01,2023-02-05,DHL,11.45,0,4,1,5
ORD-10762,2023-02-02,2023-02-05,DHL,13.9,0,3,1,5
ORD-10763,2023-02-02,2023-02-05,UPS,10.99,0,3,1,5
ORD-10764,2023-02-02,2023-02-05,DHL,13.51,0,3,1,5
ORD-10765,2023-01-31,2023-02-03,DHL,13.25,0,3,1,5
ORD-10766,2023-01-31,2023-02-05,DHL,13.81,0,5,1,5
