date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag
2023-03-08,P00004,66,0,5,61,0
2023-03-08,P00005,34,0,9,25,0
2023-03-08,P00006,57,0,5,52,0
2023-03-08,P00007,29,0,8,21,0
2023-03-08,P00008,19,0,2,17,0
2023-03-08,P00009,15,0,8,7,0
2023-03-08,P00010,61,0,1,60,0
2023-03-09,P00001,90,0,4,86,0
2023-03-09,P00002,90,0,5,85,0
2023-03-09,P00003,57,0,4,53,0
2023-03-09,P00004,61,0,5,56,0
2023-03-09,P00005,25,0,3,22,0
2023-03-09,P00006,52,0,7,45,0
2023-03-09,P00007,21,0,12,9,0
2023-03-09,P00008,17,0,15,2,0
2023-03-09,P00009,7,100,3,104,0
2023-03-09,P00010,60,0,0,60,0
2023-03-10,P00001,86,0,0,86,0
2023-03-10,P00002,85,0,3,82,0
2023-03-10,P00003,53,0,6,47,0
2023-03-10,P00004,56,0,2,54,0
2023-03-10,P00005,22,0,5,17,0
2023-03-10,P00006,45,0,6,39,0
2023-03-10,P00007,9,100,2,107,0
2023-03-10,P00008,2,100,8,94,0
2023-03-10,P00009,104,0,3,101,0
2023-03-10,P00010,60,0,3,57,0
2023-03-11,P00001,86,0,3,83,0
2023-03-11,P00002,82,0,16,66,0
2023-03-11,P00003,47,0,17,30,0
2023-03-11,P00004,54,0,9,45,0
2023-03-11,P00005,17,0,6,11,0
2023-03-11,P00006,39,0,12,27,0
2023-03-11,P00007,107,0,4,103,0
2023-03-11,P00008,94,0,7,87,0
2023-03-11,P00009,101,0,8,93,0
2023-03-11,P00010,57,0,4,53,0
2023-03-12,P00001,83,0,9,74,0
2023-03-12,P00002,66,0,1,65,0
2023-03-12,P00003,30,0,3,27,0
2023-03-12,P00004,45,0,8,37,0
2023-03-12,P00005,11,100,3,108,0
2023-03-12,P00006,27,0,2,25,0
2023-03-12,P00007,103,0,4,99,0
2023-03-12,P00008,87,0,0,87,0
2023-03-12,P00009,93,0,11,82,0
2023-03-12,P00010,53,0,1,52,0
2023-03-13,P00001,74,0,8,66,0
2023-03-13,P00002,65,0,3,62,0
2023-03-13,P00003,27,0,3,24,0
2023-03-13,P00004,37,0,3,34,0
2023-03-13,P00005,108,0,6,102,0
2023-03-13,P00006,25,0,6,19,0
2023-03-13,P00007,99,0,2,97,0
2023-03-13,P00008,87,0,9,78,0
2023-03-13,P00009,82,0,2,80,0
2023-03-13,P00010,52,0,3,49,0
2023-03-14,P00001,66,0,1,65,0
2023-03-14,P00002,62,0,3,59,0
2023-03-14,P00003,24,0,7,17,0
2023-03-14,P00004,34,0,4,30,0
2023-03-14,P00005,102,0,8,94,0
2023-03-14,P00006,19,0,8,11,0
2023-03-14,P00007,97,0,5,92,0
2023-03-14,P00008,78,0,3,75,0
2023-03-14,P00009,80,0,8,72,0
2023-03-14,P00010,49,0,4,45,0
2023-03-15,P00001,65,0,3,62,0
2023-03-15,P00002,59,0,2,57,0
2023-03-15,P00003,17,0,5,12,0
2023-03-15,P00004,30,0,15,15,0
2023-03-15,P00005,94,0,5,89,0
2023-03-15,P00006,11,100,8,103,0
2023-03-15,P00007,92,0,2,90,0
2023-03-15,P00008,75,0,0,75,0
2023-03-15,P00009,72,0,5,67,0
2023-03-15,P00010,45,0,5,40,0
2023-03-16,P00001,62,0,6,56,0
2023-03-16,P00002,57,0,3,54,0
2023-03-16,P00003,12,100,7,105,0
2023-03-16,P00004,15,0,2,13,0
2023-03-16,P00005,89,0,6,83,0
2023-03-16,P00006,103,0,3,100,0
2023-03-16,P00007,90,0,2,88,0
2023-03-16,P00008,75,0,0,75,0
2023-03-16,P00009,67,0,2,65,0
2023-03-16,P00010,40,0,2,38,0
2023-03-17,P00001,56,0,3,53,0
2023-03-17,P00002,54,0,0,54,0
2023-03-17,P00003,105,0,5,100,0
2023-03-17,P00004,13,100,4,109,0
2023-03-17,P00005,83,0,8,75,0
2023-03-17,P00006,100,0,9,91,0
2023-03-17,P00007,88,0,0,88,0
2023-03-17,P00008,75,0,5,70,0
2023-03-17,P00009,65,0,7,58,0
2023-03-17,P00010,38,0,2,36,0
2023-03-18,P00001,53,0,4,49,0
2023-03-18,P00002,54,0,2,52,0
2023-03-18,P00003,100,0,8,92,0
2023-03-18,P00004,109,0,5,104,0
2023-03-18,P00005,75,0,7,68,0
2023-03-18,P00006,91,0,7,84,0
2023-03-18,P00007,88,0,6,82,0
2023-03-18,P00008,70,0,3,67,0
2023-03-18,P00009,58,0,1,57,0
2023-03-18,P00010,36,0,5,31,0
2023-03-19,P00001,49,0,2,47,0
2023-03-19,P00002,52,0,0,52,0
2023-03-19,P00003,92,0,6,86,0
2023-03-19,P00004,104,0,0,104,0
2023-03-19,P00005,68,0,2,66,0
2023-03-19,P00006,84,0,7,77,0
2023-03-19,P00007,82,0,4,78,0
2023-03-19,P00008,67,0,6,61,0
2023-03-19,P00009,57,0,4,53,0
2023-03-19,P00010,31,0,2,29,0
2023-03-20,P00001,47,0,1,46,0
2023-03-20,P00002,52,0,9,43,0
2023-03-20,P00003,86,0,0,86,0
2023-03-20,P00004,104,0,5,99,0
2023-03-20,P00005,66,0,6,60,0
2023-03-20,P00006,77,0,0,77,0
2023-03-20,P00007,78,0,6,72,0
2023-03-20,P00008,61,0,6,55,0
2023-03-20,P00009,53,0,1,52,0
2023-03-20,P00010,29,0,11,18,0
2023-03-21,P00001,46,0,3,43,0
2023-03-21,P00002,43,0,8,35,0
2023-03-21,P00003,86,0,4,82,0
2023-03-21,P00004,99,0,7,92,0
2023-03-21,P00005,60,0,6,54,0
2023-03-21,P00006,77,0,8,69,0
2023-03-21,P00007,72,0,2,70,0
2023-03-21,P00008,55,0,1,54,0
2023-03-21,P00009,52,0,10,42,0
2023-03-21,P00010,18,0,6,12,0
2023-03-22,P00001,43,0,7,36,0
2023-03-22,P00002,35,0,3,32,0
2023-03-22,P00003,82,0,2,80,0
2023-03-22,P00004,92,0,2,90,0
2023-03-22,P00005,54,0,3,51,0
2023-03-22,P00006,69,0,7,62,0
2023-03-22,P00007,70,0,7,63,0
2023-03-22,P00008,54,0,7,47,0
2023-03-22,P00009,42,0,6,36,0
2023-03-22,P00010,12,100,9,103,0
2023-03-23,P00001,36,0,1,35,0
2023-03-23,P00002,32,0,8,24,0
2023-03-23,P00003,80,0,9,71,0
2023-03-23,P00004,90,0,5,85,0
2023-03-23,P00005,51,0,2,49,0
2023-03-23,P00006,62,0,9,53,0
2023-03-23,P00007,63,0,0,63,0
2023-03-23,P00008,47,0,6,41,0
2023-03-23,P00009,36,0,8,28,0
2023-03-23,P00010,103,0,10,93,0
2023-03-24,P00001,35,0,3,32,0
2023-03-24,P00002,24,0,3,21,0
2023-03-24,P00003,71,0,7,64,0
2023-03-24,P00004,85,0,4,81,0
2023-03-24,P00005,49,0,6,43,0
2023-03-24,P00006,53,0,3,50,0
2023-03-24,P00007,63,0,3,60,0
2023-03-24,P00008,41,0,7,34,0
2023-03-24,P00009,28,0,0,28,0
2023-03-24,P00010,93,0,8,85,0
2023-03-25,P00001,32,0,7,25,0
2023-03-25,P00002,21,0,4,17,0
2023-03-25,P00003,64,0,4,60,0
2023-03-25,P00004,81,0,4,77,0
2023-03-25,P00005,43,0,6,37,0
2023-03-25,P00006,50,0,4,46,0
2023-03-25,P00007,60,0,8,52,0
2023-03-25,P00008,34,0,0,34,0
2023-03-25,P00009,28,0,3,25,0
2023-03-25,P00010,85,0,9,76,0
2023-03-26,P00001,25,0,3,22,0
2023-03-26,P00002,17,0,10,7,0
2023-03-26,P00003,60,0,4,56,0
2023-03-26,P00004,77,0,4,73,0
2023-03-26,P00005,37,0,2,35,0
2023-03-26,P00006,46,0,0,46,0
2023-03-26,P00007,52,0,5,47,0
2023-03-26,P00008,34,0,1,33,0
2023-03-26,P00009,25,0,0,25,0
2023-03-26,P00010,76,0,4,72,0
2023-03-27,P00001,22,0,4,18,0
2023-03-27,P00002,7,100,1,106,0
2023-03-27,P00003,56,0,9,47,0
2023-03-27,P00004,73,0,0,73,0
2023-03-27,P00005,35,0,10,25,0
2023-03-27,P00006,46,0,6,40,0
2023-03-27,P00007,47,0,9,38,0
2023-03-27,P00008,33,0,8,25,0
2023-03-27,P00009,25,0,0,25,0
2023-03-27,P00010,72,0,7,65,0
2023-03-28,P00001,18,0,5,13,0
2023-03-28,P00002,106,0,2,104,0
2023-03-28,P00003,47,0,6,41,0
2023-03-28,P00004,73,0,7,66,0
2023-03-28,P00005,25,0,9,16,0
2023-03-28,P00006,40,0,2,38,0
2023-03-28,P00007,38,0,2,36,0
2023-03-28,P00008,25,0,7,18,0
2023-03-28,P00009,25,0,9,16,0
2023-03-28,P00010,65,0,2,63,0
2023-03-29,P00001,13,100,7,106,0
2023-03-29,P00002,104,0,5,99,0
2023-03-29,P00003,41,0,1,40,0
2023-03-29,P00004,66,0,9,57,0
2023-03-29,P00005,16,0,0,16,0
2023-03-29,P00006,38,0,11,27,0
2023-03-29,P00007,36,0,0,36,0
2023-03-29,P00008,18,0,5,13,0
2023-03-29,P00009,16,0,6,10,0
2023-03-29,P00010,63,0,10,53,0
2023-03-30,P00001,106,0,2,104,0
2023-03-30,P00002,99,0,7,92,0
2023-03-30,P00003,40,0,3,37,0
2023-03-30,P00004,57,0,3,54,0
2023-03-30,P00005,16,0,7,9,0
2023-03-30,P00006,27,0,6,21,0
2023-03-30,P00007,36,0,7,29,0
2023-03-30,P00008,13,100,7,106,0
2023-03-30,P00009,10,100,3,107,0
2023-03-30,P00010,53,0,2,51,0
2023-03-31,P00001,104,0,10,94,0
2023-03-31,P00002,92,0,5,87,0
2023-03-31,P00003,37,0,2,35,0
2023-03-31,P00004,54,0,11,43,0
2023-03-31,P00005,9,100,1,108,0
2023-03-31,P00006,21,0,3,18,0
2023-03-31,P00007,29,0,8,21,0
2023-03-31,P00008,106,0,12,94,0
2023-03-31,P00009,107,0,3,104,0
2023-03-31,P00010,51,0,0,51,0
2023-04-01,P00001,94,0,10,84,0
2023-04-01,P00002,87,0,7,80,0
2023-04-01,P00003,35,0,13,22,0
2023-04-01,P00004,43,0,3,40,0
2023-04-01,P00005,108,0,3,105,0
2023-04-01,P00006,18,0,5,13,0
2023-04-01,P00007,21,0,12,9,0
2023-04-01,P00008,94,0,7,87,0
2023-04-01,P00009,104,0,0,104,0
2023-04-01,P00010,51,0,7,44,0
2023-04-02,P00001,84,0,0,84,0
2023-04-02,P00002,80,0,5,75,0
2023-04-02,P00003,22,0,9,13,0
2023-04-02,P00004,40,0,4,36,0
2023-04-02,P00005,105,0,7,98,0
2023-04-02,P00006,13,100,12,101,0
2023-04-02,P00007,9,100,0,109,0
2023-04-02,P00008,87,0,5,82,0
2023-04-02,P00009,104,0,19,85,0
2023-04-02,P00010,44,0,2,42,0
2023-04-03,P00001,84,0,3,81,0
2023-04-03,P00002,75,0,4,71,0
2023-04-03,P00003,13,100,4,109,0
2023-04-03,P00004,36,0,1,35,0
2023-04-03,P00005,98,0,2,96,0
2023-04-03,P00006,101,0,4,97,0
2023-04-03,P00007,109,0,8,101,0
2023-04-03,P00008,82,0,9,73,0
2023-04-03,P00009,85,0,13,72,0
2023-04-03,P00010,42,0,10,32,0
2023-04-04,P00001,81,0,1,80,0
2023-04-04,P00002,71,0,8,63,0
2023-04-04,P00003,109,0,5,104,0
2023-04-04,P00004,35,0,7,28,0
2023-04-04,P00005,96,0,2,94,0
2023-04-04,P00006,97,0,13,84,0
2023-04-04,P00007,101,0,5,96,0
2023-04-04,P00008,73,0,5,68,0
2023-04-04,P00009,72,0,10,62,0
2023-04-04,P00010,32,0,5,27,0
2023-04-05,P00001,80,0,5,75,0
2023-04-05,P00002,63,0,5,58,0
2023-04-05,P00003,104,0,0,104,0
2023-04-05,P00004,28,0,7,21,0
2023-04-05,P00005,94,0,0,94,0
2023-04-05,P00006,84,0,5,79,0
2023-04-05,P00007,96,0,8,88,0
2023-04-05,P00008,68,0,5,63,0
2023-04-05,P00009,62,0,7,55,0
2023-04-05,P00010,27,0,3,24,0
2023-04-06,P00001,75,0,0,75,0
2023-04-06,P00002,58,0,7,51,0
2023-04-06,P00003,104,0,12,92,0
2023-04-06,P00004,21,0,2,19,0
2023-04-06,P00005,94,0,7,87,0
2023-04-06,P00006,79,0,5,74,0
2023-04-06,P00007,88,0,3,85,0
2023-04-06,P00008,63,0,2,61,0
2023-04-06,P00009,55,0,7,48,0
2023-04-06,P00010,24,0,7,17,0
2023-04-07,P00001,75,0,6,69,0
2023-04-07,P00002,51,0,6,45,0
2023-04-07,P00003,92,0,4,88,0
2023-04-07,P00004,19,0,3,16,0
2023-04-07,P00005,87,0,2,85,0
2023-04-07,P00006,74,0,3,71,0
2023-04-07,P00007,85,0,3,82,0
2023-04-07,P00008,61,0,7,54,0
2023-04-07,P00009,48,0,7,41,0
2023-04-07,P00010,17,0,13,4,0
2023-04-08,P00001,69,0,9,60,0
2023-04-08,P00002,45,0,0,45,0
2023-04-08,P00003,88,0,7,81,0
2023-04-08,P00004,16,0,6,10,0
2023-04-08,P00005,85,0,7,78,0
2023-04-08,P00006,71,0,7,64,0
2023-04-08,P00007,82,0,1,81,0
2023-04-08,P00008,54,0,5,49,0
2023-04-08,P00009,41,0,7,34,0
2023-04-08,P00010,4,100,6,98,0
2023-04-09,P00001,60,0,10,50,0
2023-04-09,P00002,45,0,6,39,0
2023-04-09,P00003,81,0,3,78,0
2023-04-09,P00004,10,100,1,109,0
2023-04-09,P00005,78,0,12,66,0
2023-04-09,P00006,64,0,8,56,0
2023-04-09,P00007,81,0,1,80,0
2023-04-09,P00008,49,0,0,49,0
2023-04-09,P00009,34,0,4,30,0
2023-04-09,P00010,98,0,6,92,0
2023-04-10,P00001,50,0,3,47,0
2023-04-10,P00002,39,0,0,39,0
2023-04-10,P00003,78,0,7,71,0
2023-04-10,P00004,109,0,10,99,0
2023-04-10,P00005,66,0,4,62,0
2023-04-10,P00006,56,0,4,52,0
2023-04-10,P00007,80,0,8,72,0
2023-04-10,P00008,49,0,3,46,0
2023-04-10,P00009,30,0,0,30,0
2023-04-10,P00010,92,0,3,89,0
2023-04-11,P00001,47,0,7,40,0
2023-04-11,P00002,39,0,10,29,0
2023-04-11,P00003,71,0,4,67,0
2023-04-11,P00004,99,0,3,96,0
2023-04-11,P00005,62,0,1,61,0
2023-04-11,P00006,52,0,9,43,0
2023-04-11,P00007,72,0,7,65,0
2023-04-11,P00008,46,0,2,44,0
2023-04-11,P00009,30,0,2,28,0
2023-04-11,P00010,89,0,4,85,0
2023-04-12,P00001,40,0,11,29,0
2023-04-12,P00002,29,0,7,22,0
2023-04-12,P00003,67,0,6,61,0
2023-04-12,P00004,96,0,2,94,0
2023-04-12,P00005,61,0,7,54,0
2023-04-12,P00006,43,0,4,39,0
2023-04-12,P00007,65,0,1,64,0
2023-04-12,P00008,44,0,9,35,0
2023-04-12,P00009,28,0,3,25,0
2023-04-12,P00010,85,0,8,77,0
2023-04-13,P00001,29,0,5,24,0
2023-04-13,P00002,22,0,5,17,0
2023-04-13,P00003,61,0,7,54,0
2023-04-13,P00004,94,0,11,83,0
2023-04-13,P00005,54,0,5,49,0
2023-04-13,P00006,39,0,3,36,0
2023-04-13,P00007,64,0,9,55,0
2023-04-13,P00008,35,0,4,31,0
2023-04-13,P00009,25,0,4,21,0
2023-04-13,P00010,77,0,11,66,0
2023-04-14,P00001,24,0,3,21,0
2023-04-14,P00002,17,0,3,14,0
2023-04-14,P00003,54,0,1,53,0
2023-04-14,P00004,83,0,4,79,0
2023-04-14,P00005,49,0,8,41,0
2023-04-14,P00006,36,0,0,36,0
2023-04-14,P00007,55,0,7,48,0
2023-04-14,P00008,31,0,7,24,0
2023-04-14,P00009,21,0,0,21,0
2023-04-14,P00010,66,0,2,64,0
2023-04-15,P00001,21,0,5,16,0
2023-04-15,P00002,14,100,3,111,0
2023-04-15,P00003,53,0,6,47,0
2023-04-15,P00004,79,0,0,79,0
2023-04-15,P00005,41,0,5,36,0
2023-04-15,P00006,36,0,3,33,0
2023-04-15,P00007,48,0,7,41,0
2023-04-15,P00008,24,0,1,23,0
2023-04-15,P00009,21,0,1,20,0
2023-04-15,P00010,64,0,2,62,0
2023-04-16,P00001,16,0,10,6,0
2023-04-16,P00002,111,0,0,111,0
2023-04-16,P00003,47,0,1,46,0
2023-04-16,P00004,79,0,11,68,0
2023-04-16,P00005,36,0,17,19,0
2023-04-16,P00006,33,0,6,27,0
2023-04-16,P00007,41,0,3,38,0
2023-04-16,P00008,23,0,5,18,0
2023-04-16,P00009,20,0,9,11,0
2023-04-16,P00010,62,0,10,52,0
2023-04-17,P00001,6,100,12,94,0
2023-04-17,P00002,111,0,5,106,0
2023-04-17,P00003,46,0,5,41,0
2023-04-17,P00004,68,0,3,65,0
2023-04-17,P00005,19,0,4,15,0
2023-04-17,P00006,27,0,11,16,0
2023-04-17,P00007,38,0,4,34,0
2023-04-17,P00008,18,0,0,18,0
2023-04-17,P00009,11,100,0,111,0
2023-04-17,P00010,52,0,4,48,0
2023-04-18,P00001,94,0,5,89,0
2023-04-18,P00002,106,0,4,102,0
2023-04-18,P00003,41,0,2,39,0
2023-04-18,P00004,65,0,4,61,0
2023-04-18,P00005,15,0,5,10,0
2023-04-18,P00006,16,0,1,15,0
2023-04-18,P00007,34,0,0,34,0
2023-04-18,P00008,18,0,5,13,0
2023-04-18,P00009,111,0,7,104,0
2023-04-18,P00010,48,0,10,38,0
2023-04-19,P00001,89,0,10,79,0
2023-04-19,P00002,102,0,3,99,0
2023-04-19,P00003,39,0,5,34,0
2023-04-19,P00004,61,0,0,61,0
2023-04-19,P00005,10,100,5,105,0
2023-04-19,P00006,15,0,2,13,0
2023-04-19,P00007,34,0,9,25,0
2023-04-19,P00008,13,100,2,111,0
2023-04-19,P00009,104,0,6,98,0
2023-04-19,P00010,38,0,0,38,0
2023-04-20,P00001,79,0,6,73,0
2023-04-20,P00002,99,0,5,94,0
2023-04-20,P00003,34,0,5,29,0
2023-04-20,P00004,61,0,5,56,0
2023-04-20,P00005,105,0,3,102,0
2023-04-20,P00006,13,100,5,108,0
2023-04-20,P00007,25,0,2,23,0
2023-04-20,P00008,111,0,4,107,0
2023-04-20,P00009,98,0,10,88,0
2023-04-20,P00010,38,0,3,35,0
2023-04-21,P00001,73,0,4,69,0
2023-04-21,P00002,94,0,12,82,0
2023-04-21,P00003,29,0,3,26,0
2023-04-21,P00004,56,0,10,46,0
2023-04-21,P00005,102,0,10,92,0
2023-04-21,P00006,108,0,6,102,0
2023-04-21,P00007,23,0,6,17,0
2023-04-21,P00008,107,0,6,101,0
2023-04-21,P00009,88,0,6,82,0
2023-04-21,P00010,35,0,8,27,0
2023-04-22,P00001,69,0,2,67,0
2023-04-22,P00002,82,0,8,74,0
2023-04-22,P00003,26,0,0,26,0
2023-04-22,P00004,46,0,17,29,0
2023-04-22,P00005,92,0,2,90,0
2023-04-22,P00006,102,0,7,95,0
2023-04-22,P00007,17,0,1,16,0
2023-04-22,P00008,101,0,16,85,0
2023-04-22,P00009,82,0,8,74,0
2023-04-22,P00010,27,0,0,27,0
2023-04-23,P00001,67,0,9,58,0
2023-04-23,P00002,74,0,13,61,0
2023-04-23,P00003,26,0,6,20,0
2023-04-23,P00004,29,0,9,20,0
2023-04-23,P00005,90,0,2,88,0
2023-04-23,P00006,95,0,5,90,0
2023-04-23,P00007,16,0,7,9,0
2023-04-23,P00008,85,0,6,79,0
2023-04-23,P00009,74,0,1,73,0
2023-04-23,P00010,27,0,1,26,0
2023-04-24,P00001,58,0,10,48,0
2023-04-24,P00002,61,0,7,54,0
2023-04-24,P00003,20,0,2,18,0
2023-04-24,P00004,20,0,8,12,0
2023-04-24,P00005,88,0,7,81,0
2023-04-24,P00006,90,0,9,81,0
2023-04-24,P00007,9,100,10,99,0
2023-04-24,P00008,79,0,3,76,0
2023-04-24,P00009,73,0,3,70,0
2023-04-24,P00010,26,0,2,24,0
2023-04-25,P00001,48,0,4,44,0
2023-04-25,P00002,54,0,0,54,0
2023-04-25,P00003,18,0,4,14,0
2023-04-25,P00004,12,100,10,102,0
2023-04-25,P00005,81,0,3,78,0
2023-04-25,P00006,81,0,8,73,0
2023-04-25,P00007,99,0,3,96,0
2023-04-25,P00008,76,0,3,73,0
2023-04-25,P00009,70,0,6,64,0
2023-04-25,P00010,24,0,4,20,0
2023-04-26,P00001,44,0,3,41,0
2023-04-26,P00002,54,0,5,49,0
2023-04-26,P00003,14,100,5,109,0
2023-04-26,P00004,102,0,2,100,0
2023-04-26,P00005,78,0,2,76,0
2023-04-26,P00006,73,0,7,66,0
2023-04-26,P00007,96,0,8,88,0
2023-04-26,P00008,73,0,6,67,0
2023-04-26,P00009,64,0,5,59,0
2023-04-26,P00010,20,0,5,15,0
2023-04-27,P00001,41,0,2,39,0
2023-04-27,P00002,49,0,2,47,0
2023-04-27,P00003,109,0,2,107,0
2023-04-27,P00004,100,0,2,98,0
2023-04-27,P00005,76,0,3,73,0
2023-04-27,P00006,66,0,5,61,0
2023-04-27,P00007,88,0,11,77,0
2023-04-27,P00008,67,0,4,63,0
2023-04-27,P00009,59,0,4,55,0
2023-04-27,P00010,15,0,4,11,0
2023-04-28,P00001,39,0,11,28,0
2023-04-28,P00002,47,0,9,38,0
2023-04-28,P00003,107,0,10,97,0
2023-04-28,P00004,98,0,1,97,0
2023-04-28,P00005,73,0,5,68,0
2023-04-28,P00006,61,0,5,56,0
2023-04-28,P00007,77,0,3,74,0
2023-04-28,P00008,63,0,1,62,0
2023-04-28,P00009,55,0,0,55,0
2023-04-28,P00010,11,100,5,106,0
2023-04-29,P00001,28,0,1,27,0
2023-04-29,P00002,38,0,2,36,0
2023-04-29,P00003,97,0,6,91,0
2023-04-29,P00004,97,0,6,91,0
2023-04-29,P00005,68,0,2,66,0
2023-04-29,P00006,56,0,3,53,0
2023-04-29,P00007,74,0,6,68,0
2023-04-29,P00008,62,0,4,58,0
2023-04-29,P00009,55,0,6,49,0
2023-04-29,P00010,106,0,10,96,0
2023-04-30,P00001,27,0,0,27,0
2023-04-30,P00002,36,0,6,30,0
2023-04-30,P00003,91,0,7,84,0
2023-04-30,P00004,91,0,3,88,0
2023-04-30,P00005,66,0,9,57,0
2023-04-30,P00006,53,0,4,49,0
2023-04-30,P00007,68,0,3,65,0
2023-04-30,P00008,58,0,5,53,0
2023-04-30,P00009,49,0,6,43,0
2023-04-30,P00010,96,0,4,92,0
2023-05-01,P00001,27,0,7,20,0
2023-05-01,P00002,30,0,8,22,0
2023-05-01,P00003,84,0,7,77,0
2023-05-01,P00004,88,0,7,81,0
2023-05-01,P00005,57,0,5,52,0
2023-05-01,P00006,49,0,2,47,0
2023-05-01,P00007,65,0,8,57,0
2023-05-01,P00008,53,0,7,46,0
2023-05-01,P00009,43,0,1,42,0
2023-05-01,P00010,92,0,5,87,0
2023-05-02,P00001,20,0,2,18,0
2023-05-02,P00002,22,0,11,11,0
2023-05-02,P00003,77,0,2,75,0
2023-05-02,P00004,81,0,2,79,0
2023-05-02,P00005,52,0,12,40,0
2023-05-02,P00006,47,0,0,47,0
2023-05-02,P00007,57,0,3,54,0
2023-05-02,P00008,46,0,7,39,0
2023-05-02,P00009,42,0,6,36,0
2023-05-02,P00010,87,0,3,84,0
2023-05-03,P00001,18,0,0,18,0
2023-05-03,P00002,11,100,9,102,0
2023-05-03,P00003,75,0,6,69,0
2023-05-03,P00004,79,0,6,73,0
2023-05-03,P00005,40,0,6,34,0
2023-05-03,P00006,47,0,2,45,0
2023-05-03,P00007,54,0,4,50,0
2023-05-03,P00008,39,0,2,37,0
2023-05-03,P00009,36,0,4,32,0
2023-05-03,P00010,84,0,0,84,0
2023-05-04,P00001,18,0,5,13,0
2023-05-04,P00002,102,0,3,99,0
2023-05-04,P00003,69,0,3,66,0
2023-05-04,P00004,73,0,2,71,0
2023-05-04,P00005,34,0,5,29,0
2023-05-04,P00006,45,0,13,32,0
2023-05-04,P00007,50,0,2,48,0
2023-05-04,P00008,37,0,1,36,0
2023-05-04,P00009,32,0,5,27,0
2023-05-04,P00010,84,0,7,77,0
2023-05-05,P00001,13,100,3,110,0
2023-05-05,P00002,99,0,0,99,0
2023-05-05,P00003,66,0,9,57,0
2023-05-05,P00004,71,0,1,70,0
2023-05-05,P00005,29,0,3,26,0
2023-05-05,P00006,32,0,5,27,0
2023-05-05,P00007,48,0,5,43,0
2023-05-05,P00008,36,0,3,33,0
2023-05-05,P00009,27,0,15,12,0
2023-05-05,P00010,77,0,8,69,0
2023-05-06,P00001,110,0,8,102,0
2023-05-06,P00002,99,0,12,87,0
2023-05-06,P00003,57,0,7,50,0
2023-05-06,P00004,70,0,4,66,0
2023-05-06,P00005,26,0,3,23,0
2023-05-06,P00006,27,0,6,21,0
2023-05-06,P00007,43,0,3,40,0
2023-05-06,P00008,33,0,6,27,0
2023-05-06,P00009,12,100,1,111,0
2023-05-06,P00010,69,0,1,68,0
2023-05-07,P00001,102,0,4,98,0
2023-05-07,P00002,87,0,3,84,0
2023-05-07,P00003,50,0,2,48,0
2023-05-07,P00004,66,0,4,62,0
2023-05-07,P00005,23,0,0,23,0
2023-05-07,P00006,21,0,4,17,0
2023-05-07,P00007,40,0,6,34,0
2023-05-07,P00008,27,0,2,25,0
2023-05-07,P00009,111,0,2,109,0
2023-05-07,P00010,68,0,3,65,0
2023-05-08,P00001,98,0,3,95,0
2023-05-08,P00002,84,0,2,82,0
2023-05-08,P00003,48,0,16,32,0
2023-05-08,P00004,62,0,15,47,0
2023-05-08,P00005,23,0,7,16,0
2023-05-08,P00006,17,0,4,13,0
2023-05-08,P00007,34,0,15,19,0
2023-05-08,P00008,25,0,6,19,0
2023-05-08,P00009,109,0,2,107,0
2023-05-08,P00010,65,0,4,61,0
2023-05-09,P00001,95,0,2,93,0
2023-05-09,P00002,82,0,3,79,0
2023-05-09,P00003,32,0,2,30,0
2023-05-09,P00004,47,0,4,43,0
2023-05-09,P00005,16,0,3,13,0
2023-05-09,P00006,13,100,4,109,0
2023-05-09,P00007,19,0,8,11,0
2023-05-09,P00008,19,0,3,16,0
2023-05-09,P00009,107,0,5,102,0
2023-05-09,P00010,61,0,7,54,0
2023-05-10,P00001,93,0,6,87,0
2023-05-10,P00002,79,0,0,79,0
2023-05-10,P00003,30,0,5,25,0
2023-05-10,P00004,43,0,1,42,0
2023-05-10,P00005,13,100,3,110,0
2023-05-10,P00006,109,0,6,103,0
2023-05-10,P00007,11,100,10,101,0
2023-05-10,P00008,16,0,3,13,0
2023-05-10,P00009,102,0,4,98,0
2023-05-10,P00010,54,0,0,54,0
2023-05-11,P00001,87,0,4,83,0
2023-05-11,P00002,79,0,2,77,0
2023-05-11,P00003,25,0,1,24,0
2023-05-11,P00004,42,0,3,39,0
2023-05-11,P00005,110,0,7,103,0
2023-05-11,P00006,103,0,3,100,0
2023-05-11,P00007,101,0,9,92,0
2023-05-11,P00008,13,100,10,103,0
2023-05-11,P00009,98,0,0,98,0
2023-05-11,P00010,54,0,7,47,0
2023-05-12,P00001,83,0,0,83,0
2023-05-12,P00002,77,0,5,72,0
2023-05-12,P00003,24,0,2,22,0
2023-05-12,P00004,39,0,4,35,0
2023-05-12,P00005,103,0,2,101,0
2023-05-12,P00006,100,0,5,95,0
2023-05-12,P00007,92,0,0,92,0
2023-05-12,P00008,103,0,5,98,0
2023-05-12,P00009,98,0,0,98,0
2023-05-12,P00010,47,0,2,45,0
2023-05-13,P00001,83,0,3,80,0
2023-05-13,P00002,72,0,1,71,0
2023-05-13,P00003,22,0,1,21,0
2023-05-13,P00004,35,0,12,23,0
2023-05-13,P00005,101,0,6,95,0
2023-05-13,P00006,95,0,7,88,0
2023-05-13,P00007,92,0,0,92,0
